tag_id,tag_name,tag_type,pi_name,ui_display_name,data_type,uom_id,uom_name,uom_description,model_id,model_tag_id,formula_expression
4661,LAO_Total_Heat_Loss_Per_Kg_Of_Fuel,inferred,NULL,LAO_Total_Heat_Loss_Per_Kg_Of_Fuel,real,6,GJ/ T,6,1,5824,"if([LAO_Plant_Status]==0,0,[LAO_Total_Boiler_Stack_Loss_Per_Kg_Fuel]+[LAO_Radiation_Losses])"
4704,LAO_Total_Heat_Loss_Per_Kg_Of_Fuel_Adjusted,inferred,NULL,LAO_Total_Heat_Loss_Per_Kg_Of_Fuel_Adjusted,real,20,$/ HR,21,1,5867,"if([LAO_Plant_Status]==0,0,[LAO_Total_Boiler_Stack_Loss_Per_Kg_Fuel_Adjusted]+[LAO_Radiation_Losses_Adjusted])"
4644,LAO_Total_Moisture_With_Air,inferred,NULL,LAO_Total_Moisture_With_Air,real,6,GJ/ T,6,1,5807,[LAO_Air_Fuel_Mass_Ratio]*[Boiler_A_Air_Moisture]
4687,LAO_Total_Moisture_With_Air_Adjusted,inferred,NULL,LAO_Total_Moisture_With_Air_Adjusted,real,20,$/ HR,21,1,5850,[LAO_Air_Fuel_Mass_Ratio_Adjusted]*[Boiler_A_Air_Moisture]
2268,Lhv_C2H4_Ethylene,inferred,NULL,Lhv C2H4 Ethylene,real,6,GJ/ T,6,1,3427,47.177999999999997
2269,Lhv_C2H6_Ethane,inferred,NULL,Lhv C2H6 Ethane,real,6,GJ/ T,6,1,3428,47.497
2270,Lhv_C3H8_Propane,inferred,NULL,Lhv C3H8 Propane,real,6,GJ/ T,6,1,3429,46.362000000000002
2266,Lhv_Ch4_Methane,inferred,NULL,Lhv Ch4 Methane,real,6,GJ/ T,6,1,3425,50.026000000000003
2265,Lhv_H2_Hydrogen,inferred,NULL,Lhv H2 Hydrogen,real,6,GJ/ T,6,1,3424,120.004
2271,Lhv_Ic4,inferred,NULL,Lhv Ic4,real,6,GJ/ T,6,1,3430,45.613
2274,Lhv_Ic5,inferred,NULL,Lhv Ic5,real,6,GJ/ T,6,1,3433,45.241
2267,Lhv_N2_Nitrogen,inferred,NULL,Lhv N2 Nitrogen,real,6,GJ/ T,6,1,3426,0
2272,Lhv_Nc4,inferred,NULL,Lhv Nc4,real,6,GJ/ T,6,1,3431,45.75
2273,Lhv_Nc5,inferred,NULL,Lhv Nc5,real,6,GJ/ T,6,1,3432,45.36
1016,LP_Eth_HP_to_CGC_lube_oil_pump_turbine_flow_Energy,inferred,NULL,LP Eth HP to CGC lube oil pump turbine flow Energy,real,17,GJ/ HR,18,1,1015,[Eth_HP_to_CGC_lube_oil_pump_turbine_flow]*[LP_Steam_Enthalpy]*4.184/1000
1270,LP_Export_to_EG_Ethylene_Plants,inferred,NULL,LP Export  to EG 1 2 3 Ethylene Plants,real,3,MT/ HR,3,1,2453,[ETH_LPS_Demand]+[EOEG_1_LPS_Demand]+[EOEG_2_LPS_Demand]+[EOEG_3_LPS_Demand]
1309,LP_for_heating_only_HPS_Boiler_cost,inferred,NULL,LP for heating only HPS Boiler cost,real,20,$/ HR,21,1,2479,[LP_for_heating_only_HPS_Boiler]*[LP_Steam_Cost]
1015,LP_Quench_water_pump_turbine_Inlet_steam_flow_Energy,inferred,NULL,LP Quench water pump turbine Inlet steam flow Energy,real,17,GJ/ HR,18,1,1014,[Quench_water_pump_turbine_Inlet_steam_flow]*[LP_Steam_Enthalpy]*4.184/1000
332,LP_Steam_Consumption,inferred,NULL,LP Steam Consumption,real,3,MT/ HR,3,1,332,([ETH_LPS_Demand]+[EOEG_1_LPS_Demand]+[EOEG_2_LPS_Demand]+[EOEG_3_LPS_Demand])+([Deaerator_A_LPS_raw]+[Deaerator_B_LPS_raw])/1000+[LAO_LP_Steam_Demand]+[LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO]+[LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO]
1327,LP_Steam_Consumption_Benefit,inferred,NULL,LP Steam Consumption Benefit,real,20,$/ HR,21,1,2498,"if((abs(([LP_Steam_Consumption_actual]-[LP_Steam_Consumption_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual]))>0.5,([LP_Steam_Consumption_actual]-[LP_Steam_Consumption_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual],0)"
806,LP_Steam_Cost,inferred,NULL,LP Steam Cost,real,22,$/ MT,23,1,805,(([LP_Steam_from_HP_stm_turb]*[LP_Steam_cost_from_HP_turbine_drives])+([LP_Steam_from_MP_stm_turb]*[LP_Steam_cost_from_MP_turbine])+([LP_Steam_from_MP_to_LP_letdown_and_all_imbalances]*[MP_steam_generation_Cost]))/(([LP_Steam_from_HP_stm_turb]+[LP_Steam_from_MP_stm_turb]+[LP_Steam_from_MP_to_LP_letdown_and_all_imbalances]))
1302,LP_Steam_cost_from_HP_turbine_drives,inferred,NULL,LP Steam cost from HP turbine drives,real,22,$/ MT,23,1,2472,[HP_Steam_Cost]-([Value_of_all_HP_Turbine_work]/[HPS_to_Turbines])
1303,LP_Steam_cost_from_MP_turbine,inferred,NULL,LP Steam cost from MP turbine,real,22,$/ MT,23,1,2473,"[MP_steam_generation_Cost]-(if([DMW_turbine_MP_steam_2]==0,0,([Value_of_MP_Turbine_work]/[DMW_turbine_MP_steam_2])))"
318,LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO,inferred,NULL,LP Steam Dumping from PC0024A in U&O,real,3,MT/ HR,3,1,318,0.724*[LP_Steam_Dumping_Valve_PC0024A_Opening_UO]
1366,LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO_Benefit,inferred,NULL,LP Steam Dumping Valve PC0024A Steam flow out UO Benefit,real,20,$/ HR,21,1,2537,"if((abs(([LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO_actual]-[LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual]))>0.5,([LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO_actual]-[LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual],0)"
916,LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO_Energy,inferred,NULL,LP Steam Dumping Valve PC0024A Steam flow out UO Energy,real,17,GJ/ HR,18,1,915,[LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO]*[LP_Steam_Enthalpy]*4.184/1000
1323,LP_Steam_enthalpy_Cost,inferred,NULL,LP Steam enthalpy Cost,real,15,$/ GJ,16,1,2494,[LP_Steam_Cost]/([LP_Steam_Enthalpy]*4.184/1000)
1632,LP_steam_flow_to_C_2220_Duty_GJ,inferred,NULL,LP steam flow to C 2220 Duty GJ,real,3,MT/ HR,3,1,2797,[LP_steam_flow_to_C_2220_Duty]*1.055
1269,LP_Steam_from_MP_to_LP_letdown_and_all_imbalances,inferred,NULL,LP Steam from MP to LP letdown and all imbalances,real,3,MT/ HR,3,1,2452,[HP_Steam_Imbalance]+[MP_Steam_Imbalance]+[UO_All_MP_to_LP_letdown]+[ETH_HPS_Demand]
4137,LP_Steam_from_PRC_Extraction_Adjusted,inferred,NULL,LP_Steam_from_PRC_Extraction_Adjusted,real,27,-,28,1,5301,"[LP_Steam_from_PRC_Extraction]+min(5,(([Specific_energy_consumption_in_C3R]-if(missing([Specific_energy_consumption_in_C3R_Adjusted]) || [opportunity_energy_olf_cold]==[opportunity_threshold] || missing([opportunity_energy_olf_cold]),[Specific_energy_consumption_in_C3R],min([Specific_energy_consumption_in_C3R],[Specific_energy_consumption_in_C3R_Adjusted])))*[Ethylene_total_flow])*3.6*1000/([HP_Steam_Enthalpy]*4.184))"
1018,LP_Steam_from_PRC_Extraction_Energy,inferred,NULL,LP Steam from PRC Extraction Energy,real,17,GJ/ HR,18,1,1017,[LP_Steam_from_PRC_Extraction]*[LP_Steam_Enthalpy]*4.184/1000
331,LP_Steam_Generation,inferred,NULL,LP Steam Generation,real,3,MT/ HR,3,1,331,[LPS_from_Drives]+[MP_to_LP_Letdown_LPS_Flow_Out_PV013A_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV013B_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV31_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV32_UO]+(([Total_BLR_HPS_Generation])*0.01*0.21)
333,LP_Steam_Imbalance,inferred,NULL,LP Steam Imbalance,real,3,MT/ HR,3,1,333,[LP_Steam_Generation]-[LP_Steam_Consumption]
3917,LP_steam_pressure_to_saturator_Adjusted,inferred,NULL,LP_steam_pressure_to_saturator_Adjusted,real,27,-,28,1,5081,"if([opportunity_energy_olf_qt]==[opportunity_threshold] || missing([opportunity_energy_olf_qt]),[LP_steam_pressure_to_saturator],min([LP_steam_pressure_to_saturator],[LP_steam_pressure_to_saturator_peeo]))"
339,LP_Steam_to_Condensing,inferred,NULL,LP Steam to Condensing,real,3,MT/ HR,3,1,339,[LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO]
1633,LP_steam_to_E_2220_Duty_GJ,inferred,NULL,LP steam to E 2220 Duty GJ,real,3,MT/ HR,3,1,2798,[LP_steam_to_E_2220_Duty]*1.055
1631,LP_steam_to_E_2523_Duty_GJ,inferred,NULL,LP steam to E 2523 Duty GJ,real,3,MT/ HR,3,1,2796,[LP_steam_to_E_2523_Duty]*1.055
1629,LP_Steam_To_Stripping_Column_Duty_GJ,inferred,NULL,LP Steam To Stripping Column Duty GJ,real,3,MT/ HR,3,1,2794,[LP_Steam_To_Stripping_Column_Duty]*1.055
1630,LP_Steam_To_Stripping_Column_reboiler_Duty_GJ,inferred,NULL,LP Steam To Stripping Column reboiler Duty GJ,real,3,MT/ HR,3,1,2795,[LP_Steam_To_Stripping_Column_reboiler_Duty]*1.055
340,LP_Steam_to_venting,inferred,NULL,LP Steam to venting,real,3,MT/ HR,3,1,340,1.208*[LP_Steam_Vent_valve_PV0024B_Opening_UO]+0.357*([LP_Steam_Vent_Valve_PC7028_Opening_ETH])
1618,LP_Steam_Vent_valve_HV9208_Flowout_EG3,inferred,NULL,LP Steam Vent valve HV9208 Flowout EG3,real,3,MT/ HR,3,1,2783,578.37*((11.12^([LP_Steam_Vent_valve_HV9208_Opening_EG3]/100)-1)/(11.12-1))*[plant_status]
323,LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH,inferred,NULL,LP Steam Vent from PC7028 in ETH,real,3,MT/ HR,3,1,323,0.357*([LP_Steam_Vent_Valve_PC7028_Opening_ETH])
1371,LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH_Benefit,inferred,NULL,LP Steam Vent Valve PC7028 Steam Flow Out ETH Benefit,real,20,$/ HR,21,1,2542,"if((abs(([LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH_actual]-[LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual]))>0.5,([LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH_actual]-[LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual],0)"
1024,LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH_Energy,inferred,NULL,LP Steam Vent Valve PC7028 Steam Flow Out ETH Energy,real,17,GJ/ HR,18,1,1023,[LP_Steam_Vent_Valve_PC7028_Steam_Flow_Out_ETH]*[LP_Steam_Enthalpy]*4.184/1000
320,LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO,inferred,NULL,LP Steam Vent from PV0024B in U&O,real,3,MT/ HR,3,1,320,1.208*[LP_Steam_Vent_valve_PV0024B_Opening_UO]
1368,LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO_Benefit,inferred,NULL,LP Steam Vent valve PV0024B Steam flow out UO Benefit,real,20,$/ HR,21,1,2539,"if((abs(([LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO_actual]-[LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual]))>0.5,([LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO_actual]-[LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO_optimum])*[LP_Steam_Enthalpy_actual]*(4.184/1000)*[LP_Steam_enthalpy_Cost_actual],0)"
915,LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO_Energy,inferred,NULL,LP Steam Vent valve PV0024B Steam flow out UO Energy,real,17,GJ/ HR,18,1,914,[LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO]*[LP_Steam_Enthalpy]*4.184/1000
315,LP_to_LLP_Let_Down_Valve_PC7029_LLP_Steam_Flow_out_ETH,inferred,NULL,LP to LLP Let Down Valve PC7029 LLP Steam Flow out ETH,real,3,MT/ HR,3,1,315,0.396*([LP_to_LLP_Let_Down_Valve_PC7029_Opening_ETH])
314,LP_to_LLP_Let_Down_Valve_PC7029_LP_Steam_Flow_in_ETH,inferred,NULL,LP to LLP Let Down Valve PC7029 LP Steam Flow in ETH,real,3,MT/ HR,3,1,314,0.396*([LP_to_LLP_Let_Down_Valve_PC7029_Opening_ETH])
1023,LP_to_LLP_Let_Down_Valve_PC7029_LP_Steam_Flow_in_ETH_Energy,inferred,NULL,LP to LLP Let Down Valve PC7029 LP Steam Flow in ETH Energy,real,17,GJ/ HR,18,1,1022,[LP_to_LLP_Let_Down_Valve_PC7029_LP_Steam_Flow_in_ETH]*[LP_Steam_Enthalpy]*4.184/1000
285,LPS_from_Drives,inferred,NULL,LPS from Drives,real,3,MT/ HR,3,1,285,[BFW_E_Turb_Steam]+[BFW_B_Turb_Steam]+ [BFW_C_Turb_Steam]+ [VHP_BFW_B_Turb_Steam]+ [VHP_BFW_C_Turb_Steam]+ [CW_Turbine_A_Steam]+ [CW_Turbine_B_Steam]+ [CW_Turbine_G_Steam]+ [Air_Compressor_Turbine_A_Steam]+ [Air_Compressor_Turbine_D_Steam]+ [DMW_Turbine_A_Steam]+ [DMW_Turbine_C_Steam]+ [FD_Fan_BLR_1_Steam]+[FD_Fan_BLR_2_Steam]+ [FD_Fan_BLR_3_Steam]+ [FD_Fan_BLR_4_Steam]+ [FD_Fan_BLR_5_Steam]
1260,Makeup_cost_by_SABIC,inferred,NULL,Makeup cost by SABIC,real,22,$/ MT,23,1,2443,1.9818
1262,Makeup_cost_per_hour,inferred,NULL,Makeup cost per hour,real,20,$/ HR,21,1,2445,([Makeup_cost_by_SABIC]+[Treatment_cost_by_SABIC])*[makeup_water_for_HPS_Boiler]
1259,makeup_water_for_HPS_Boiler,inferred,NULL,makeup water for HPS Boiler,real,3,MT/ HR,3,1,2442,(1-[Percentage_cond_return])*[Total_BLR_HPS_Generation]
1318,Makeup_water_Temp,inferred,NULL,Makeup water Temp,real,2,°C,2,1,2489,40
3910,max_load,inferred,NULL,max_load,real,27,-,28,1,5074,"max([BLR_1_HPS_Gen],[BLR_2_HPS_Gen],[BLR_3_HPS_Gen],[BLR_4_HPS_Gen],[BLR_5_HPS_Gen])"
3912,max_load_opt,inferred,NULL,max_load_opt,real,27,-,28,1,5076,[max_load]
3627,max_spec_en_consumption_blr,inferred,NULL,max spec en consumption blr,real,17,GJ/ HR,18,1,4786,"if([max_spec_en_consumption]==[Spec_En_Cons_BLR_1],1,if([max_spec_en_consumption]==[Spec_En_Cons_BLR_2],2,if([max_spec_en_consumption]==[Spec_En_Cons_BLR_3],3,if([max_spec_en_consumption]==[Spec_En_Cons_BLR_4],4,5))))"
4017,max2_spec_en_consumption,inferred,NULL,max2_spec_en_consumption,real,27,-,28,1,5181,"max([Spec_En_Cons_BLR_1]*(if([BLR_1_Status]==[max_spec_en_consumption_blr],0,1)),[Spec_En_Cons_BLR_2]*(if([BLR_2_Status]==[max_spec_en_consumption_blr],0,1)), [Spec_En_Cons_BLR_3]* (if([BLR_3_Status]==[max_spec_en_consumption_blr],0,1)) ,[Spec_En_Cons_BLR_4]*(if([BLR_4_Status]==[max_spec_en_consumption_blr],0,1)),[Spec_En_Cons_BLR_5]*(if([BLR_5_Status]==[max_spec_en_consumption_blr],0,1)))"
4018,max2_spec_en_consumption_blr,inferred,NULL,max2_spec_en_consumption_blr,real,27,-,28,1,5182,"if([max2_spec_en_consumption]==[Spec_En_Cons_BLR_1] && ([max_spec_en_consumption_blr]!=1) ,1,if([max2_spec_en_consumption]==[Spec_En_Cons_BLR_2] && ([max_spec_en_consumption_blr]!=2) ,2,if([max2_spec_en_consumption]==[Spec_En_Cons_BLR_3] && ([max_spec_en_consumption_blr]!=3),3,if([max2_spec_en_consumption]==[Spec_En_Cons_BLR_4] && ([max_spec_en_consumption_blr]!=4),4,5))))"
2176,MEG_Column_Critical_Tray_EG1_Adjusted,inferred,NULL,MEG Column Critical Tray EG1 Adjusted,real,5,%,5,1,3335,"min([MEG_Column_Critical_Tray_EG1],[MEG_Column_Critical_Tray_EG1_peeo])"
2178,MEG_Column_Critical_Tray_EG2_Adjusted,inferred,NULL,MEG Column Critical Tray EG2 Adjusted,real,5,%,5,1,3337,"min([MEG_Column_Critical_Tray_EG2],[MEG_Column_Critical_Tray_EG2_peeo])"
2180,MEG_Column_Critical_Tray_EG3_Adjusted,inferred,NULL,MEG Column Critical Tray EG3 Adjusted,real,5,%,5,1,3339,"min([MEG_Column_Critical_Tray_EG3],[MEG_Column_Critical_Tray_EG3_peeo])"
4325,min_Convection_Inlet_Pressure_Furnace_A,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_A,real,27,-,28,1,5489,"min([Pass8_Mixed_Feed_Pressure_Furnace_A],[Pass7_Mixed_Feed_Pressure_Furnace_A],[Pass6_Mixed_Feed_Pressure_Furnace_A],[Pass5_Mixed_Feed_Pressure_Furnace_A],[Pass4_Mixed_Feed_Pressure_Furnace_A],[Pass3_Mixed_Feed_Pressure_Furnace_A],[Pass2_Mixed_Feed_Pressure_Furnace_A],[Pass1_Mixed_Feed_Pressure_Furnace_A])"
4326,min_Convection_Inlet_Pressure_Furnace_B,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_B,real,27,-,28,1,5490,"min([Pass8_Mixed_Feed_Pressure_Furnace_B],[Pass7_Mixed_Feed_Pressure_Furnace_B],[Pass6_Mixed_Feed_Pressure_Furnace_B],[Pass5_Mixed_Feed_Pressure_Furnace_B],[Pass4_Mixed_Feed_Pressure_Furnace_B],[Pass3_Mixed_Feed_Pressure_Furnace_B],[Pass2_Mixed_Feed_Pressure_Furnace_B],[Pass1_Mixed_Feed_Pressure_Furnace_B])  "
4327,min_Convection_Inlet_Pressure_Furnace_C,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_C,real,27,-,28,1,5491,"min([Pass8_Mixed_Feed_Pressure_Furnace_C],[Pass7_Mixed_Feed_Pressure_Furnace_C],[Pass6_Mixed_Feed_Pressure_Furnace_C],[Pass5_Mixed_Feed_Pressure_Furnace_C],[Pass4_Mixed_Feed_Pressure_Furnace_C],[Pass3_Mixed_Feed_Pressure_Furnace_C],[Pass2_Mixed_Feed_Pressure_Furnace_C],[Pass1_Mixed_Feed_Pressure_Furnace_C])  "
4328,min_Convection_Inlet_Pressure_Furnace_D,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_D,real,27,-,28,1,5492,"min([Pass8_Mixed_Feed_Pressure_Furnace_D],[Pass7_Mixed_Feed_Pressure_Furnace_D],[Pass6_Mixed_Feed_Pressure_Furnace_D],[Pass5_Mixed_Feed_Pressure_Furnace_D],[Pass4_Mixed_Feed_Pressure_Furnace_D],[Pass3_Mixed_Feed_Pressure_Furnace_D],[Pass2_Mixed_Feed_Pressure_Furnace_D],[Pass1_Mixed_Feed_Pressure_Furnace_D])  "
4329,min_Convection_Inlet_Pressure_Furnace_E,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_E,real,27,-,28,1,5493,"min([Pass8_Mixed_Feed_Pressure_Furnace_E],[Pass7_Mixed_Feed_Pressure_Furnace_E],[Pass6_Mixed_Feed_Pressure_Furnace_E],[Pass5_Mixed_Feed_Pressure_Furnace_E],[Pass4_Mixed_Feed_Pressure_Furnace_E],[Pass3_Mixed_Feed_Pressure_Furnace_E],[Pass2_Mixed_Feed_Pressure_Furnace_E],[Pass1_Mixed_Feed_Pressure_Furnace_E])  "
4330,min_Convection_Inlet_Pressure_Furnace_F,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_F,real,27,-,28,1,5494,"min([Pass8_Mixed_Feed_Pressure_Furnace_F],[Pass7_Mixed_Feed_Pressure_Furnace_F],[Pass6_Mixed_Feed_Pressure_Furnace_F],[Pass5_Mixed_Feed_Pressure_Furnace_F],[Pass4_Mixed_Feed_Pressure_Furnace_F],[Pass3_Mixed_Feed_Pressure_Furnace_F],[Pass2_Mixed_Feed_Pressure_Furnace_F],[Pass1_Mixed_Feed_Pressure_Furnace_F])  "
4331,min_Convection_Inlet_Pressure_Furnace_G,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_G,real,27,-,28,1,5495,"min([Pass8_Mixed_Feed_Pressure_Furnace_G],[Pass7_Mixed_Feed_Pressure_Furnace_G],[Pass6_Mixed_Feed_Pressure_Furnace_G],[Pass5_Mixed_Feed_Pressure_Furnace_G],[Pass4_Mixed_Feed_Pressure_Furnace_G],[Pass3_Mixed_Feed_Pressure_Furnace_G],[Pass2_Mixed_Feed_Pressure_Furnace_G],[Pass1_Mixed_Feed_Pressure_Furnace_G])  "
4332,min_Convection_Inlet_Pressure_Furnace_H,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_H,real,27,-,28,1,5496,"min([Pass8_Mixed_Feed_Pressure_Furnace_H],[Pass7_Mixed_Feed_Pressure_Furnace_H],[Pass6_Mixed_Feed_Pressure_Furnace_H],[Pass5_Mixed_Feed_Pressure_Furnace_H],[Pass4_Mixed_Feed_Pressure_Furnace_H],[Pass3_Mixed_Feed_Pressure_Furnace_H],[Pass2_Mixed_Feed_Pressure_Furnace_H],[Pass1_Mixed_Feed_Pressure_Furnace_H])  "
4333,min_Convection_Inlet_Pressure_Furnace_J,inferred,NULL,min_Convection_Inlet_Pressure_Furnace_J,real,27,-,28,1,5497,"min([Pass7_Mixed_Feed_Pressure_Furnace_J],[Pass6_Mixed_Feed_Pressure_Furnace_J],[Pass5_Mixed_Feed_Pressure_Furnace_J],[Pass4_Mixed_Feed_Pressure_Furnace_J],[Pass3_Mixed_Feed_Pressure_Furnace_J],[Pass2_Mixed_Feed_Pressure_Furnace_J],[Pass1_Mixed_Feed_Pressure_Furnace_J])"
3909,min_load,inferred,NULL,min_load,real,27,-,28,1,5073,"min(([BLR_1_HPS_Gen]+(1-[BLR_1_Status])*150),([BLR_2_HPS_Gen]+(1-[BLR_2_Status])*150),([BLR_3_HPS_Gen]+(1-[BLR_3_Status])*150),([BLR_4_HPS_Gen]+(1-[BLR_4_Status])*150),([BLR_5_HPS_Gen]+(1-[BLR_5_Status])*150))"
3911,min_load_opt,inferred,NULL,min_load_opt,real,27,-,28,1,5075,[min_load]
4052,minimum_flow_BFW,inferred,NULL,minimum_flow_BFW,real,27,-,28,1,5216,"if(([LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO]+[LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO])<5,0,1)"
4126,Modified_ETH_load_Fuel,inferred,NULL,Modified_ETH_load_Fuel,real,21,Number,22,1,5290,0
3849,Modified_HP_MP_BFW_Injection,inferred,NULL,HP to MP letdown BFW injection,real,3,MT/ HR,3,1,5009,0.09*[MP_Steam_Generation]
345,Motor_Drives_running,inferred,NULL,Motor Drives running,real,21,Number,22,1,345,[BFW_Drives_Running]+[VHP_BFW_Drives_Running]+[CW_Drives_Running]+[Air_Compressor_Drives_Running]+[DMW_Drives_Running]+[Total_Boilers_Running]-[Total_Steam_Turbines_Running]
1245,MP_Export_to_EG_Plants,inferred,NULL,MP Export  to EG 1 2 3 Plants,real,3,MT/ HR,3,1,2428,[EOEG_1_MPS_Demand]+[EOEG_2_MPS_Demand]+[EOEG_3_MPS_Demand]
329,MP_Steam_Consumption,inferred,NULL,MP Steam Consumption,real,3,MT/ HR,3,1,329,([EOEG_1_MPS_Demand]+[EOEG_2_MPS_Demand]+[EOEG_3_MPS_Demand])+([DMW_Turbine_A_Steam_raw]+[DMW_Turbine_C_Steam_raw])/1000+[MP_to_LP_Letdown_MPS_Flow_In_PV013A_UO]+[MP_to_LP_Letdown_MPS_Flow_In_PV013B_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV31_UO]+[MP_to_LP_Letdown_LPS_Flow_Out_PV32_UO]
1326,MP_Steam_Consumption_Benefit,inferred,NULL,MP Steam Consumption Benefit,real,20,$/ HR,21,1,2497,"if((abs(([MP_Steam_Consumption_actual]-[MP_Steam_Consumption_optimum])*[MP_Steam_Enthalpy_actual]*(4.184/1000)*[MP_steam_enthalpy_Cost_actual]))>0.5,([MP_Steam_Consumption_actual]-[MP_Steam_Consumption_optimum])*[MP_Steam_Enthalpy_actual]*(4.184/1000)*[MP_steam_enthalpy_Cost_actual],0)"
1322,MP_steam_enthalpy_Cost,inferred,NULL,MP steam enthalpy Cost,real,15,$/ GJ,16,1,2493,[MP_steam_generation_Cost]/([MP_Steam_Enthalpy]*4.184/1000)
328,MP_Steam_Generation,inferred,NULL,HP to MP letdown flow,real,3,MT/ HR,3,1,328,"if(abs(0.0395*[UO_HP_MP_Desuperheater1_opening]*[UO_HP_MP_Desuperheater1_opening] + 0.0228*[UO_HP_MP_Desuperheater1_opening]-[MP_Steam_Consumption])>10,[MP_Steam_Consumption]+10,0.0395*[UO_HP_MP_Desuperheater1_opening]*[UO_HP_MP_Desuperheater1_opening] + 0.0228*[UO_HP_MP_Desuperheater1_opening])"
838,MP_steam_generation_Cost,inferred,NULL,MP steam generation Cost,real,22,$/ MT,23,1,837,"if([UO_HP_to_MP_Generation]==0,0,(([UO_HP_to_MP_Letdown_steam_flow]*[HP_Steam_Cost])+([UO_HP_to_MP_Letdown_BFW_flow]*[BFW_Cost]))/[UO_HP_to_MP_Generation])"
330,MP_Steam_Imbalance,inferred,NULL,MP Steam Imbalance,real,3,MT/ HR,3,1,330,[MP_Steam_Generation]-[MP_Steam_Consumption]
338,MP_Steam_to_LP_Steam_Letdown_flow,inferred,NULL,MP Steam to LP Steam Letdown flow,real,3,MT/ HR,3,1,338,[MP_to_LP_Letdown_MPS_Flow_In_PV013A_UO]+[MP_to_LP_Letdown_MPS_Flow_In_PV013B_UO]+[MP_to_LP_Letdown_MPS_Flow_In_PV31_UO]+[MP_to_LP_Letdown_MPS_Flow_In_PV32_UO]
4490,MP_to_Intermediate_Letdown_Valve_Flowout_PV9206A_EG3,inferred,NULL,MP_to_Intermediate_Letdown_Valve_Flowout_PV9206A_EG3,real,3,MT/ HR,3,1,5653,"max(0,0.0103*[MP_to_Intermediate_Letdown_Valve_Opening_PV9206A_EG3]*[MP_to_Intermediate_Letdown_Valve_Opening_PV9206A_EG3] - 0.1252*[MP_to_Intermediate_Letdown_Valve_Opening_PV9206A_EG3])"
