seu_output_id,case_id,time_stamp,seu_id,actual,target,baseline,gain,enpi,enpi_benefit,gain_benefit,baseline_gjph,actual_gjph,target_gjph
4925,1,2026-03-28 14:00:00.000,82,2.66917195257031,2.66722473338369,2.81865,10.1937037380737,-7.15853944830118,-14.6034204745344,20.7951556256704,192.218747403944,182.02504366587,182.02504366587
4926,1,2026-03-28 14:00:00.000,83,2.71953628276721,2.71921835796334,2.807324,5.8756339287641,0.0213411095037088,0.043535863387566,11.9862932146788,187.894259736754,182.01862580799,181.997284698486
4927,1,2026-03-28 14:00:00.000,84,2.63136144869191,2.63038381156671,2.79906,11.600367824831,-4.54888109784272,-9.27971743959916,23.6647503626553,193.621980097604,182.021612272773,182.021612272773
4928,1,2026-03-28 14:00:00.000,85,2.68593843280159,0,2.846544,11.0745418706611,185.208633517243,377.825612375175,22.5920654161487,196.283175387904,185.208633517243,0
4929,1,2026-03-28 14:00:00.000,86,1.44892791656388,1.33376217532985,1.417897,-4.71843357735875,17.5116290645599,39.1092465387537,-10.5378192613226,215.59958760041,220.318021177769,202.806392113209
4930,1,2026-03-28 14:00:00.000,87,0.975340736150488,0.980098054487642,0.938061,-11.6524564158971,0,0,-23.0200253282956,293.207947444385,304.860403860282,304.860403860282
4931,1,2026-03-28 14:00:00.000,88,0.374940760538726,0.373180011837321,0.365087,-0.12467408009925,0.330314186686816,4.404409365282,-1.66240418404339,4.61924010658757,4.74391418668682,4.4136
4932,1,2026-03-28 14:00:00.000,89,0,0,0,0,0,0,0,0,0,0
4933,1,2026-03-28 14:00:00.000,90,0.813881177082658,0.6080715,0.405381,-6.11949169377163,3.08310909042839,41.1101766117721,-81.597302244751,6.0727652066865,12.1922569004581,9.10914781002975
4934,1,2026-03-28 14:00:00.000,91,0.0996925624553114,0.099725430124922,0.133119,1.60286973291978,0,0,21.3726650187523,6.38334299583333,4.78047326291355,4.78047326291355
4935,1,2026-03-28 14:00:00.000,92,0,0,0,0,0,0,0,0,0,0
4936,1,2026-03-28 14:00:00.000,93,0.562958570122719,0.570690167917266,0.520177,-0.562229270194734,0.648768322756403,0.06688961097308,-0.0579672216442742,6.83609166851918,7.39832093871391,6.74955261595751
4937,1,2026-03-28 14:00:00.000,94,0.187937157320321,0.169243219201402,0.14067,-22.2200452250151,8.78792324279333,14.9979088263731,-37.9218392327168,66.1282365812822,88.3482818062973,79.560358563504
4938,1,2026-03-28 14:00:00.000,95,0.327634279193421,0.295647396376609,0.250449,-25.4838317406602,10.5609301168577,18.0238109321473,-43.4919803500205,82.6893449413161,108.173176681976,97.6122465651186
4939,1,2026-03-28 14:00:00.000,96,0,0,0,0,0,0,0,0,0,0
4940,1,2026-03-28 14:00:00.000,97,0,0.0154954028703618,0,0,-2.4516,-32.6896344,0,0,0,0
4941,1,2026-03-28 14:00:00.000,98,0,0,0,0,0,0,0,0,0,0
4942,1,2026-03-28 14:00:00.000,99,0,0,0,0,0,0,0,0,0,0
4943,1,2026-03-28 14:00:00.000,100,0.0293271982274018,0.0293293071023798,0.029998,0.206350338345716,-0.000648726766998564,-0.0159859766902869,5.08490148185103,9.22790860512941,9.0215582667837,9.0215582667837
4944,1,2026-03-28 14:00:00.000,101,0.0301160207041539,0.0301168338754096,0.030859,0.212682921269707,-0.000232775851385369,-0.00573608108005883,5.24094949491605,8.83360048409963,8.62091756282993,8.62091756282993
4945,1,2026-03-28 14:00:00.000,102,0.0204123617964303,0.0224158435137755,0.017282,-0.561365715712957,0.114020164413757,2.80969397790399,-13.8332187025873,3.09916965828496,3.66053537399792,3.54651520958416
4946,1,2026-03-28 14:00:00.000,103,0.0259734425591611,0,0.019551,-1.15173238695927,4.65780031828256,114.777886629489,-28.3810812625527,3.5060679313233,4.65780031828256,0
4947,1,2026-03-28 14:00:00.000,104,0.0220113591458443,0.0242300819335129,0.017687,-0.775484472649438,0.113728177320864,2.80249880869209,-19.1095501744277,3.17179804108819,3.94728251373763,3.83355433641676
4948,1,2026-03-28 14:00:00.000,105,0.000973901466602378,0.001113,0.000742,-2.4100502716128,0.816650962229874,20.1239780912817,-59.388650853229,7.71128069061707,10.1213309622299,9.30468
4949,1,2026-03-28 14:00:00.000,106,0.00118896001440589,0.0011835,0.000789,-4.15660907831144,2.46228016307811,60.6757040009874,-102.427492153516,8.19973108476667,12.3563401630781,9.89406
4950,1,2026-03-28 14:00:00.000,107,0.00101999051292681,0,0.000797,-2.31744263682382,10.6003142142117,261.213787619896,-57.1066061367321,8.28287157738788,10.6003142142117,0
4951,1,2026-03-28 14:00:00.000,108,0.020907106702247,0.020907106702247,0.030871,15.2382789862911,0,0,203.187212003206,47.2125600433597,31.9742810570685,31.9742810570685
4952,1,2026-03-28 14:00:00.000,109,0.000148454379000842,0.000148336753008887,0.163,140.047346846153,0.000101154754354377,0.000206355698882928,285.696587566152,140.175013070182,0.127666224029257,0.127565069274902
4953,1,2026-03-28 14:00:00.000,110,0,0,0,0,0,0,0,0,0,0
4954,1,2026-03-28 14:00:00.000,111,0,0,0,0,0,0,0,0,0,0
4955,1,2026-03-28 14:00:00.000,112,0,0,0,0,0,0,0,0,0,0
4956,1,2026-03-28 14:00:00.000,113,0,0,0,0,0,0,0,0,0,0
4957,1,2026-03-28 14:00:00.000,114,3.56495907683615,3.56495907683615,3.949321,6.09006914548529,0,0,11.9317384679864,62.5754959537551,56.4854268082698,55.8583206602864
4958,1,2026-03-28 14:00:00.000,121,0.501145908897122,0.466692127101123,0.4605,-5.60454007896806,4.75072660907743,10.6099402578509,-12.5167874945617,63.4969367494583,69.1014768284264,64.3507502193489
4959,1,2026-03-28 14:00:00.000,122,0.747840354594247,0.747840354594247,0.7559,1.11131985787659,0,0,2.48194397819154,104.22873938961,103.117419531734,103.117419531734
4960,1,2026-03-28 15:00:00.000,60,0,0,0,0,0,0,0,0,0,0
4961,1,2026-03-28 15:00:00.000,61,0,0,0,0,0,0,0,0,0,0
4962,1,2026-03-28 15:00:00.000,62,0,0,0,0,0,0,0,0,0,0
4963,1,2026-03-28 15:00:00.000,63,0,0,0,0,0,0,0,0,0,0
4964,1,2026-03-28 15:00:00.000,64,0,0,0,0,0,0,0,0,0,0
4965,1,2026-03-28 15:00:00.000,65,0,0,0,0,0,0,0,0,0,0
4966,1,2026-03-28 15:00:00.000,66,0,0,0,0,0,0,0,0,0,0
4967,1,2026-03-28 15:00:00.000,67,0,0,0,0,0,0,0,0,0,0
4968,1,2026-03-28 15:00:00.000,68,0,0,0,0,0,0,0,0,0,0
4969,1,2026-03-28 15:00:00.000,69,0,0,0,0,0,0,0,0,0,0
4970,1,2026-03-28 15:00:00.000,70,1.89029841954316,1.89029841954316,1.674547,-14.3933552946693,0,0,-49.193441903158,111.713517248958,126.106872543627,126.106872543627
4971,1,2026-03-28 15:00:00.000,71,1.42048259056386,1.41868963549945,1.456599,2.40942244590029,0.119612836495207,0.408811357917232,8.23489594232825,97.1736221863675,94.7641997404672,94.644586903972
4972,1,2026-03-28 15:00:00.000,72,0,0,0,0,0,0,0,0,0,0
4973,1,2026-03-28 15:00:00.000,73,5.39528731844089,5.39528731844089,5.414625,1.09215785561167,0,0,0.00527461758173297,305.808388190925,304.716230335314,304.716230335314
4974,1,2026-03-28 15:00:00.000,74,5.9863313431694,5.9863313431694,5.47605,-28.6782135659764,0,0,-0.13850251473316,307.758324892997,336.436538458973,336.436538458973
4975,1,2026-03-28 15:00:00.000,75,5.57972439944296,5.57972439944296,5.227667,-19.8204636089279,0,0,-0.0957236770239571,294.31218800411,314.132651613037,314.132651613037
4976,1,2026-03-28 15:00:00.000,76,5.51316967619664,5.51316967619664,5.195077,-17.8445759426782,0,0,-0.0861810529697696,291.436908145765,309.281484088443,309.281484088443
4977,1,2026-03-28 15:00:00.000,77,5.15635878797279,5.15635878797279,5.492222,17.234769126947,0,0,0.0832359679390758,281.832528167064,264.597759040117,264.597759040117
4978,1,2026-03-28 15:00:00.000,78,5.73443322805212,5.73443322805212,5.350069,-21.5631118136429,0,0,-0.104139862296202,300.142749085543,321.705860899186,321.705860899186
4979,1,2026-03-28 15:00:00.000,79,5.71579932612355,5.71579932612355,5.363277,-19.7773325197257,0,0,-0.0955153738008872,300.892467693579,320.669800213305,320.669800213305
4980,1,2026-03-28 15:00:00.000,80,5.28707753347457,5.29325392928732,5.291766,0.262550631001659,-0.345873562103634,-0.00167040942145373,0.00126799818108788,296.334951924307,296.072401293306,296.072401293306
4981,1,2026-03-28 15:00:00.000,81,2.83659961779447,2.83542464095713,2.864056,1.77282298238137,-5.43704148180899,-11.0915646228903,3.616558884058,184.928380644554,183.155557662173,183.155557662173
4982,1,2026-03-28 15:00:00.000,82,2.66724761460159,2.66581193754239,2.81865,10.3971474694403,-7.71414892289761,-15.7368638027111,21.2101808376582,193.563130710391,183.16598324095,183.16598324095
4983,1,2026-03-28 15:00:00.000,83,2.71730568627091,2.7174362738149,2.807324,6.06761372537497,-0.00821932561180461,-0.0167674242480814,12.3779319997649,189.225468999983,183.157855274608,183.157855274608
4984,1,2026-03-28 15:00:00.000,84,2.62940424427459,2.6286177489151,2.79906,11.818010089456,-5.05586944066599,-10.3139736589586,24.1087405824903,194.979057324358,183.161047234902,183.161047234902
4985,1,2026-03-28 15:00:00.000,85,2.68157690360148,0,2.846544,11.4625969142705,186.327066497835,380.107215655584,23.3836977051118,197.789663412106,186.327066497835,0
4986,1,2026-03-28 15:00:00.000,86,1.450356149458,1.32626829377563,1.417897,-4.95154028658882,18.9292087669373,42.275169815464,-11.0584234682474,216.295689658117,221.247229944706,202.318021177769
4987,1,2026-03-28 15:00:00.000,87,0.969817395647238,0.972403895208109,0.938061,-10.0046686576355,0,0,-19.7750538199232,295.530688995761,305.535357653396,305.535357653396
4988,1,2026-03-28 15:00:00.000,88,0.374424619032816,0.37287562357318,0.365087,-0.117387647975535,0.297069887723181,3.96112988290089,-1.56524689810579,4.58968223974765,4.70706988772318,4.41
4989,1,2026-03-28 15:00:00.000,89,0,0,0,0,0,0,0,0,0,0
4990,1,2026-03-28 15:00:00.000,90,0.823058920577168,0.6080715,0.405381,-6.32603669545637,3.25614126251475,43.4173875943717,-84.3513732972152,6.13979086588322,12.4658275613396,9.20968629882484
4991,1,2026-03-28 15:00:00.000,91,0.0996988471597433,0.0996961979889344,0.133119,1.60054950391043,0.000126873418089701,0.00169173015680808,21.3417270851417,6.37530146643746,4.77475196252703,4.77462508910894
4992,1,2026-03-28 15:00:00.000,92,0,0,0,0,0,0,0,0,0,0
4993,1,2026-03-28 15:00:00.000,93,0.562946252301335,0.574085151334358,0.520177,-0.562483320314254,0.61392860326636,0.0631347076579381,-0.0578442180435424,6.84115036778356,7.40363368809781,6.78970508483145
4994,1,2026-03-28 15:00:00.000,94,0.188102710341532,0.168788938296225,0.14067,-22.5956733970639,9.20056395805395,15.7136844157874,-38.5912518561271,67.0114221573764,89.6070955544403,80.4065315963864
4995,1,2026-03-28 15:00:00.000,95,0.330130621398848,0.296973247227428,0.250449,-26.0845433565513,10.8543845993616,18.538252100584,-44.5499084951166,81.9868833542503,108.071426710802,97.21704211144
4996,1,2026-03-28 15:00:00.000,96,0,0,0,0,0,0,0,0,0,0
4997,1,2026-03-28 15:00:00.000,97,0,0.0154510975364167,0,0,-2.4552,-32.7376368,0,0,0,0
4998,1,2026-03-28 15:00:00.000,98,0,0,0,0,0,0,0,0,0,0
4999,1,2026-03-28 15:00:00.000,99,0,0,0,0,0,0,0,0,0,0
5000,1,2026-03-28 15:00:00.000,100,0.029480691649951,0.0294908357777866,0.029998,0.158690193652502,-0.00311182607143579,-0.0764845903893791,3.90039616022715,9.20222615532355,9.04353596167105,9.04353596167105
5001,1,2026-03-28 15:00:00.000,101,0.0302761896024458,0.0302898526574425,0.030859,0.166329989980076,-0.0038993398371634,-0.0958406425641983,4.08817230174625,8.80694164403254,8.64061165405246,8.64061165405246
5002,1,2026-03-28 15:00:00.000,102,0.020449591976882,0.0224472026974047,0.017282,-0.570167615538963,0.114042958914373,2.8030258758434,-14.013969780665,3.11076578159661,3.68093339713557,3.5668904382212
5003,1,2026-03-28 15:00:00.000,103,0.0259828286239306,0,0.019551,-1.15773130403987,4.67691784471775,114.952486876289,-28.4555121455084,3.51918654067789,4.67691784471775,0
5004,1,2026-03-28 15:00:00.000,104,0.0220339278425782,0.0242453548499752,0.017687,-0.782448465904523,0.11349517019076,2.78956194978079,-19.2315537699358,3.1836659170871,3.96611438299162,3.85261921280086
5005,1,2026-03-28 15:00:00.000,105,0.000976603801922694,0.001113,0.000742,-2.43862918907178,0.84679460530897,20.8130972117954,-59.938296792944,7.71284541623719,10.151474605309,9.30468
5006,1,2026-03-28 15:00:00.000,106,0.00119407470614533,0.0011835,0.000789,-4.21061804653184,2.51795297026653,61.8879709628817,-103.491451380033,8.20139492373469,12.4120129702665,9.89406
5007,1,2026-03-28 15:00:00.000,107,0.0010235152127282,0,0.000797,-2.35455097061822,10.6391032573312,261.495159455308,-57.8717648109293,8.28455228671299,10.6391032573312,0
5008,1,2026-03-28 15:00:00.000,108,0.0209300060956958,0.0209300060956958,0.030871,15.2239933790993,0,0,202.99672771691,47.2769528007341,32.0529594216347,32.0529594216347
5009,1,2026-03-28 15:00:00.000,109,0.000148299097400832,0.000148169523935364,0.163,140.067906316342,0.000111445468003818,0.000227348754727789,285.738528885338,140.195457603596,0.127551287253435,0.127439841785431
5010,1,2026-03-28 15:00:00.000,110,0,0,0,0,0,0,0,0,0,0
5011,1,2026-03-28 15:00:00.000,111,0,0,0,0,0,0,0,0,0,0
5012,1,2026-03-28 15:00:00.000,112,0,0,0,0,0,0,0,0,0,0
5013,1,2026-03-28 15:00:00.000,113,0,0,0,0,0,0,0,0,0,0
5014,1,2026-03-28 15:00:00.000,114,3.59022178955168,3.59022178955168,3.949321,5.69360450339813,0,0,11.1454319552184,62.6174360085393,56.9238315051412,56.0591305580932
5015,1,2026-03-28 15:00:00.000,121,0.501345751861188,0.466692127101123,0.4605,-5.6799362202683,4.81887024891095,10.7621274930003,-12.6851719588118,64.0362953367233,69.7162315569916,64.8973613080807
5016,1,2026-03-28 15:00:00.000,122,0.748084208805735,0.748084208805735,0.7559,1.08684975723368,0,0,2.42729416832269,105.114083919716,104.027234162482,104.027234162482
5017,1,2026-03-28 16:00:00.000,60,0,0,0,0,0,0,0,0,0,0
5018,1,2026-03-28 16:00:00.000,61,0,0,0,0,0,0,0,0,0,0
5019,1,2026-03-28 16:00:00.000,62,0,0,0,0,0,0,0,0,0,0
5020,1,2026-03-28 16:00:00.000,63,0,0,0,0,0,0,0,0,0,0
5021,1,2026-03-28 16:00:00.000,64,0,0,0,0,0,0,0,0,0,0
5022,1,2026-03-28 16:00:00.000,65,0,0,0,0,0,0,0,0,0,0
5023,1,2026-03-28 16:00:00.000,66,0,0,0,0,0,0,0,0,0,0
5024,1,2026-03-28 16:00:00.000,67,0,0,0,0,0,0,0,0,0,0
5025,1,2026-03-28 16:00:00.000,68,0,0,0,0,0,0,0,0,0,0
5026,1,2026-03-28 16:00:00.000,69,0,0,0,0,0,0,0,0,0,0
5027,1,2026-03-28 16:00:00.000,70,1.8417688431597,1.8417688431597,1.674547,-11.1558172211489,0,0,-38.2166639672994,111.713517248958,122.869334470107,122.869334470107
5028,1,2026-03-28 16:00:00.000,71,1.43648415280849,1.43699375605476,1.456599,1.34191535304113,0,0,4.59702118662456,97.1736221863675,95.8317068333264,95.8317068333264
5029,1,2026-03-28 16:00:00.000,72,0,0,0,0,0,0,0,0,0,0
5030,1,2026-03-28 16:00:00.000,73,5.32051227604718,5.32051227604718,5.414625,5.31774211475357,0,0,0.0257424496489185,305.947784621893,300.630042507139,300.630042507139
5031,1,2026-03-28 16:00:00.000,74,5.94961274252384,5.94961274252384,5.47605,-26.6154437254055,0,0,-0.12884165971193,307.768089684907,334.383533410313,334.383533410313
5032,1,2026-03-28 16:00:00.000,75,5.54032047019814,5.54032047019814,5.227667,-17.6155797595238,0,0,-0.085274570524574,294.538182916607,312.15376267613,312.15376267613
5033,1,2026-03-28 16:00:00.000,76,5.48185564255027,5.48185564255027,5.195077,-16.0916792615793,0,0,-0.0778975802546883,291.505364833969,307.597044095548,307.597044095548
5034,1,2026-03-28 16:00:00.000,77,5.0099176388548,5.0099176388548,5.492222,24.764503185384,0,0,0.119881514103805,282.004808936175,257.240305750791,257.240305750791
5035,1,2026-03-28 16:00:00.000,78,5.71451155791084,5.71451155791084,5.350069,-20.4393502893381,0,0,-0.0989440507504335,300.052592622514,320.491942911852,320.491942911852
5036,1,2026-03-28 16:00:00.000,79,5.70726768912304,5.70726768912304,5.363277,-19.2964188621204,0,0,-0.0934112787426126,300.857095084221,320.153513946342,320.153513946342
5037,1,2026-03-28 16:00:00.000,80,5.25374755835688,5.26109430175965,5.291766,2.13097652459163,-0.411793252086738,-0.00199343383504759,0.0103157608442751,296.609451420623,294.478474896032,294.478474896032
5038,1,2026-03-28 16:00:00.000,81,2.86689399951703,2.86522133207206,2.864056,-0.180209217572695,-5.04924352902995,-10.3004567992211,-0.367626803848299,181.863769795039,182.043979012612,182.043979012612
5039,1,2026-03-28 16:00:00.000,82,2.67405306364081,2.67166426500176,2.81865,9.84292962700087,-8.85026372436371,-18.054537997702,20.0795764390818,191.869719315688,182.026789688687,182.026789688687
5040,1,2026-03-28 16:00:00.000,83,2.74052565635419,2.74005509418389,2.807324,4.4319398002057,0.0313560831196469,0.0639664095640796,9.04115719241962,186.260471272238,181.828531472033,181.797175388913
5041,1,2026-03-28 16:00:00.000,84,2.63580792086966,2.63501517491858,2.79906,11.2763472854061,-6.19491057121806,-12.6376175652848,23.0037484622285,193.340095886246,182.06374860084,182.06374860084
5042,1,2026-03-28 16:00:00.000,85,2.60092508464856,0,2.846544,17.1063007586921,181.143242511122,369.532214722688,34.8968535477319,198.249543269814,181.143242511122,0
5043,1,2026-03-28 16:00:00.000,86,1.43224329225976,1.43224329225976,1.417897,-2.2288303388315,0,0,-4.97771366062255,220.283526483182,222.512356822014,222.512356822014
5044,1,2026-03-28 16:00:00.000,87,0.977562071506578,0.977562071506578,0.938061,-12.3744367379435,0,0,-24.343923894066,293.86485120787,306.239287945814,306.239287945814
5045,1,2026-03-28 16:00:00.000,88,0.375297841085342,0.373788788365604,0.365087,-0.12812808747725,0.288527489352028,3.84722554301994,-1.70845991842165,4.58119940187478,4.70932748935203,4.4208
5046,1,2026-03-28 16:00:00.000,89,0,0,0,0,0,0,0,0,0,0
5047,1,2026-03-28 16:00:00.000,90,0.880621513202786,0.6080715,0.405381,-7.09775748080556,4.07055762579374,54.2768153823337,-94.6414982490614,6.05439971002365,13.1521571908292,9.08159956503547
5048,1,2026-03-28 16:00:00.000,91,0.099694833252579,0.0991863021338399,0.133119,1.61058846883918,0.0245042565182327,0.326739756414115,21.4755866435017,6.4145182138294,4.80392974499022,4.77942548847199
5049,1,2026-03-28 16:00:00.000,92,0,0,0,0,0,0,0,0,0,0
5050,1,2026-03-28 16:00:00.000,93,0.571373337432742,0.576822034248712,0.520177,-0.663034625983214,0.577679886458633,0.0593186422254112,-0.0680832320523835,6.73671945953494,7.39975408551815,6.82207419905952
5051,1,2026-03-28 16:00:00.000,94,0.174160393473378,0.159421666021999,0.14067,-15.4594429770164,6.80351864989298,11.5672051593935,-26.2838330821517,64.9344369544533,80.3938799314697,73.5903612815767
5052,1,2026-03-28 16:00:00.000,95,0.341236006287234,0.29686262352447,0.250449,-28.6365490650283,13.996502414089,23.7965710493438,-48.6872830277948,78.9980347418474,107.634583806876,93.6380813927867
5053,1,2026-03-28 16:00:00.000,96,0,0,0,0,0,0,0,0,0,0
5054,1,2026-03-28 16:00:00.000,97,0,0.0155007260564701,0,0,-2.4516,-32.6896344,0,0,0,0
5055,1,2026-03-28 16:00:00.000,98,0,0,0,0,0,0,0,0,0,0
5056,1,2026-03-28 16:00:00.000,99,0,0,0,0,0,0,0,0,0,0
5057,1,2026-03-28 16:00:00.000,100,0.029771392440889,0.0297042551666141,0.029998,0.0693418977581111,0.0205440013863463,0.504193584036382,1.70179797484741,9.17938597065613,9.11004407289802,9.08950007151168
5058,1,2026-03-28 16:00:00.000,101,0.0304372480162419,0.0304244026453908,0.030859,0.119983826789017,0.00365436752071879,0.0896859683275676,2.94465885771214,8.77904800326035,8.65906417647133,8.65540980895061
5059,1,2026-03-28 16:00:00.000,102,0.0205024153416336,0.0226118360105233,0.017282,-0.576677976549792,0.0950605434496214,2.33298836000687,-14.1529067470142,3.09467808760287,3.67135606415266,3.57629552070304
5060,1,2026-03-28 16:00:00.000,103,0.0261429922356884,0,0.019551,-1.18042436786444,4.68141101817828,114.891804922259,-28.9701300893118,3.50098665031384,4.68141101817828,0
5061,1,2026-03-28 16:00:00.000,104,0.0220983870805987,0.0244222341122885,0.017687,-0.789944620660987,0.094517144117733,2.31965218213405,-19.3869247763012,3.16720121140099,3.95714583206198,3.86262868794425
5062,1,2026-03-28 16:00:00.000,105,0.00101730038155444,0.001113,0.000742,-2.74975890858791,0.856333112639035,21.016239878053,-67.4849447916377,7.41125420405113,10.161013112639,9.30468
5063,1,2026-03-28 16:00:00.000,106,0.00119546680492931,0.0011835,0.000789,-4.05987711164364,2.0465173367061,50.225897641937,-99.6380380419618,7.88070022506246,11.9405773367061,9.89406
5064,1,2026-03-28 16:00:00.000,107,0.00106883997392105,0,0.000797,-2.71519561934169,10.6758015501082,262.00692575827,-66.6366880010829,7.96060593076651,10.6758015501082,0
5065,1,2026-03-28 16:00:00.000,108,0.0209433168132043,0.0209433168132043,0.030871,15.2000183690691,0,0,202.677044933167,47.2657878220412,32.0657694529721,32.0657694529721
5066,1,2026-03-28 16:00:00.000,109,0.000148462829820437,0.000148401885918392,0.163,139.985873441408,5.23868887393197E-05,0.000106869253028212,285.571181820473,140.113490897572,0.127617456163642,0.127565069274902
5067,1,2026-03-28 16:00:00.000,110,0,0,0,0,0,0,0,0,0,0
5068,1,2026-03-28 16:00:00.000,111,0,0,0,0,0,0,0,0,0,0
5069,1,2026-03-28 16:00:00.000,112,0,0,0,0,0,0,0,0,0,0
5070,1,2026-03-28 16:00:00.000,113,0,0,0,0,0,0,0,0,0,0
5071,1,2026-03-28 16:00:00.000,114,3.60962092586104,3.60962092586104,3.949321,5.38602652316492,0,0,10.4886692067723,62.6174360085393,57.2314094853744,56.0864353795216
5072,1,2026-03-28 16:00:00.000,121,0.501919365424663,0.501919365424663,0.4605,-5.7241631273895,0,0,-12.7839452372928,63.6411758880615,69.365339015451,69.365339015451
5073,1,2026-03-28 16:00:00.000,122,0.744507810534909,0.744507810534909,0.7559,1.57440246145049,0,0,3.51616024923122,104.465504568481,102.891102107031,102.891102107031
5074,1,2026-03-28 17:00:00.000,60,0,0,0,0,0,0,0,0,0,0
5075,1,2026-03-28 17:00:00.000,61,0,0,0,0,0,0,0,0,0,0
5076,1,2026-03-28 17:00:00.000,62,0,0,0,0,0,0,0,0,0,0
5077,1,2026-03-28 17:00:00.000,63,0,0,0,0,0,0,0,0,0,0
5078,1,2026-03-28 17:00:00.000,64,0,0,0,0,0,0,0,0,0,0
5079,1,2026-03-28 17:00:00.000,65,0,0,0,0,0,0,0,0,0,0
5080,1,2026-03-28 17:00:00.000,66,0,0,0,0,0,0,0,0,0,0
5081,1,2026-03-28 17:00:00.000,67,0,0,0,0,0,0,0,0,0,0
5082,1,2026-03-28 17:00:00.000,68,0,0,0,0,0,0,0,0,0,0
5083,1,2026-03-28 17:00:00.000,69,0,0,0,0,0,0,0,0,0,0
5084,1,2026-03-28 17:00:00.000,70,1.83892411784872,1.83892411784872,1.674547,-11.2605137303731,0,0,-38.6538675894464,114.71340860842,125.973922338793,125.973922338793
5085,1,2026-03-28 17:00:00.000,71,1.4386148518863,1.43891566150367,1.456599,1.2319886697961,0,0,4.22903679656707,99.7830674598057,98.5510787900096,98.5510787900096
5086,1,2026-03-28 17:00:00.000,72,0,0,0,0,0,0,0,0,0,0
5087,1,2026-03-28 17:00:00.000,73,5.30165232282298,5.30165232282298,5.414625,6.38552088300622,0,0,0.0309264611644641,306.049231328487,299.663710445481,299.663710445481
5088,1,2026-03-28 17:00:00.000,74,5.94522712665852,5.94522712665852,5.47605,-26.3694737252798,0,0,-0.127713074631476,307.77407590549,334.14354963077,334.14354963077
5089,1,2026-03-28 17:00:00.000,75,5.53585868840085,5.53585868840085,5.227667,-17.3726114286891,0,0,-0.0841393212109795,294.680975794063,312.053587222752,312.053587222752
5090,1,2026-03-28 17:00:00.000,76,5.47422068730682,5.47422068730682,5.195077,-15.6647242986688,0,0,-0.07586765379847,291.532470966853,307.197195265522,307.197195265522
5091,1,2026-03-28 17:00:00.000,77,4.97189546538627,4.97189546538627,5.492222,26.7174626869066,0,0,0.129398460570163,282.011826404625,255.294363717718,255.294363717718
5092,1,2026-03-28 17:00:00.000,78,5.70735546016605,5.70735546016605,5.350069,-20.034173411834,0,0,-0.0970298425665048,299.995163716709,320.029337128543,320.029337128543
5093,1,2026-03-28 17:00:00.000,79,5.7023312004559,5.7023312004559,5.363277,-19.0176950148895,0,0,-0.0921068174533491,300.828499187519,319.846194202409,319.846194202409
5094,1,2026-03-28 17:00:00.000,80,5.24950748411245,5.25704199634693,5.291766,2.37004563171871,-0.422568976534421,-0.00204659310987119,0.0114786445037588,296.785786934672,294.415741302954,294.415741302954
5095,1,2026-03-28 17:00:00.000,81,2.8836881373704,2.88312481319898,2.864056,-1.23877897226009,-4.40577312829672,-8.9877771817253,-2.52710910341059,180.720635824625,181.959414796885,181.959414796885
5096,1,2026-03-28 17:00:00.000,82,2.67962631887056,2.67744085247318,2.81865,9.43892268211485,-10.0892117081455,-20.5819918846168,19.2554022715143,191.370414031641,181.931491349526,181.931491349526
5097,1,2026-03-28 17:00:00.000,83,2.75892895677058,2.75875100331784,2.807324,3.18524227009758,0.0104192924039239,0.0212553565040048,6.49789423099905,184.771135098875,181.585892828777,181.575473536373
5098,1,2026-03-28 17:00:00.000,84,2.64192259571692,2.64069977658748,2.79906,10.8244506060268,-7.39618745067159,-15.08822239937,22.0818792362947,192.813969732656,181.989519126629,181.989519126629
5099,1,2026-03-28 17:00:00.000,85,2.55767095195164,0,2.846544,20.272225838324,179.489514540676,366.158609662979,41.3553407101809,199.761740379,179.489514540676,0
5100,1,2026-03-28 17:00:00.000,86,1.40598337283038,1.40598337283038,1.417897,1.86259860614777,0,0,4.159797345068,221.676651305237,219.814052699089,219.814052699089
5101,1,2026-03-28 17:00:00.000,87,0.979437142529026,0.979437142529026,0.938061,-12.9472020212544,0,0,-25.4930888012662,293.533049069032,306.480251090286,306.480251090286
5102,1,2026-03-28 17:00:00.000,88,0.375503499613361,0.374093176629746,0.365087,-0.130662799226104,0.285852023217773,3.81155087758578,-1.74225776488087,4.57958922399167,4.71025202321777,4.4244
5103,1,2026-03-28 17:00:00.000,89,0,0,0,0,0,0,0,0,0,0
5104,1,2026-03-28 17:00:00.000,90,0.887791514396667,0.6080715,0.405381,-7.3476746324587,4.26046197716866,56.8090000035669,-97.9738935492043,6.17442531058008,13.5220999430388,9.26163796587012
5105,1,2026-03-28 17:00:00.000,91,0.09969113022089,0.0988705263094299,0.133119,1.61742367088666,0.0397053177360212,0.529430706692106,21.5667272276027,6.44102729451562,4.82360362362897,4.78389830589294
5106,1,2026-03-28 17:00:00.000,92,0,0,0,0,0,0,0,0,0,0
5107,1,2026-03-28 17:00:00.000,93,0.573485910892487,0.576694589467311,0.520177,-0.690660295697791,0.609409470760703,0.0626244343240813,-0.0709739713663898,6.73931608469279,7.42997638039059,6.82056690962988
5108,1,2026-03-28 17:00:00.000,94,0.166464042158695,0.15506858561013,0.14067,-11.8390018641459,5.23030979368139,8.90048083593417,-20.1465713055311,64.5650023359375,76.4040042000834,71.173694406402
