run_info_id,model_id,last_run_time,last_data_update,model_status,model_version_id
25431,1,2024-02-20 13:00:00.000,2024-02-20 13:00:00.000,on_default,1
25432,1,2024-02-20 14:00:00.000,2024-02-20 14:00:00.000,on_default,1
25433,1,2024-02-21 00:00:00.000,2024-02-21 00:00:00.000,on_default,1
25434,1,2024-02-21 01:00:00.000,2024-02-21 01:00:00.000,on_default,1
25435,1,2024-02-21 02:00:00.000,2024-02-21 02:00:00.000,on_default,1
25436,1,2024-02-21 03:00:00.000,2024-02-21 03:00:00.000,on_default,1
25437,1,2024-02-21 04:00:00.000,2024-02-21 04:00:00.000,on_default,1
25438,1,2024-02-21 05:00:00.000,2024-02-21 05:00:00.000,on_default,1
25439,1,2024-02-21 06:00:00.000,2024-02-21 06:00:00.000,on_default,1
25440,1,2024-02-21 07:00:00.000,2024-02-21 07:00:00.000,on_default,1
25441,1,2024-02-21 08:00:00.000,2024-02-21 08:00:00.000,on_default,1
25442,1,2024-02-21 09:00:00.000,2024-02-21 09:00:00.000,on_default,1
25443,1,2024-02-21 10:00:00.000,2024-02-21 10:00:00.000,on_default,1
25444,1,2024-02-21 16:00:00.000,2024-02-21 16:00:00.000,off_opt_nf,1
25445,1,2024-02-21 17:00:00.000,2024-02-21 17:00:00.000,off_opt_nf,1
25446,1,2024-02-21 18:00:00.000,2024-02-21 18:00:00.000,off_opt_nf,1
25447,1,2024-02-21 19:00:00.000,2024-02-21 19:00:00.000,off_opt_nf,1
25448,1,2024-02-21 20:00:00.000,2024-02-21 20:00:00.000,on_default,1
25449,1,2024-02-21 21:00:00.000,2024-02-21 21:00:00.000,off_opt_nf,1
25450,1,2024-02-21 22:00:00.000,2024-02-21 22:00:00.000,on_default,1
25451,1,2024-02-21 23:00:00.000,2024-02-21 23:00:00.000,on_default,1
25452,1,2024-02-21 11:00:00.000,2024-02-21 11:00:00.000,on_default,1
25453,1,2024-02-21 12:00:00.000,2024-02-21 12:00:00.000,on_default,1
25454,1,2024-02-21 13:00:00.000,2024-02-21 13:00:00.000,off_opt_nf,1
25455,1,2024-02-21 14:00:00.000,2024-02-21 14:00:00.000,off_opt_nf,1
25456,1,2024-02-21 15:00:00.000,2024-02-21 15:00:00.000,off_opt_nf,1
25457,1,2024-02-22 00:00:00.000,2024-02-22 00:00:00.000,on_default,1
25458,1,2024-02-22 01:00:00.000,2024-02-22 01:00:00.000,on_default,1
25459,1,2024-02-22 02:00:00.000,2024-02-22 02:00:00.000,on_default,1
25460,1,2024-02-22 03:00:00.000,2024-02-22 03:00:00.000,on_default,1
25461,1,2024-02-22 04:00:00.000,2024-02-22 04:00:00.000,on_default,1
25462,1,2024-02-22 05:00:00.000,2024-02-22 05:00:00.000,on_default,1
25463,1,2024-02-22 06:00:00.000,2024-02-22 06:00:00.000,on_default,1
25464,1,2024-02-22 07:00:00.000,2024-02-22 07:00:00.000,on_default,1
25465,1,2024-02-22 08:00:00.000,2024-02-22 08:00:00.000,on_default,1
25466,1,2024-02-22 09:00:00.000,2024-02-22 09:00:00.000,off_opt_nf,1
25467,1,2024-02-22 10:00:00.000,2024-02-22 10:00:00.000,off_opt_nf,1
25468,1,2024-02-22 11:00:00.000,2024-02-22 11:00:00.000,off_opt_nf,1
25469,1,2024-02-22 12:00:00.000,2024-02-22 12:00:00.000,off_opt_nf,1
25470,1,2024-02-22 17:00:00.000,2024-02-22 17:00:00.000,off_opt_nf,1
25471,1,2024-02-22 18:00:00.000,2024-02-22 18:00:00.000,on_default,1
25472,1,2024-02-22 19:00:00.000,2024-02-22 19:00:00.000,on_default,1
25473,1,2024-02-22 20:00:00.000,2024-02-22 20:00:00.000,off_opt_nf,1
25474,1,2024-02-22 21:00:00.000,2024-02-22 21:00:00.000,off_opt_nf,1
25475,1,2024-02-22 22:00:00.000,2024-02-22 22:00:00.000,off_opt_nf,1
25476,1,2024-02-22 23:00:00.000,2024-02-22 23:00:00.000,on_default,1
25477,1,2024-02-22 13:00:00.000,2024-02-22 13:00:00.000,off_opt_nf,1
25478,1,2024-02-22 14:00:00.000,2024-02-22 14:00:00.000,off_opt_nf,1
25479,1,2024-02-22 15:00:00.000,2024-02-22 15:00:00.000,off_opt_nf,1
25480,1,2024-02-22 16:00:00.000,2024-02-22 16:00:00.000,off_opt_nf,1
25481,1,2024-02-23 00:00:00.000,2024-02-23 00:00:00.000,on_default,1
25482,1,2024-02-23 01:00:00.000,2024-02-23 01:00:00.000,on_default,1
25483,1,2024-02-23 02:00:00.000,2024-02-23 02:00:00.000,on_default,1
25484,1,2024-02-23 03:00:00.000,2024-02-23 03:00:00.000,on_default,1
25485,1,2024-02-23 04:00:00.000,2024-02-23 04:00:00.000,on_default,1
25486,1,2024-02-23 05:00:00.000,2024-02-23 05:00:00.000,on_default,1
25487,1,2024-02-23 06:00:00.000,2024-02-23 06:00:00.000,on_default,1
25488,1,2024-02-23 07:00:00.000,2024-02-23 07:00:00.000,on_default,1
25489,1,2024-02-23 08:00:00.000,2024-02-23 08:00:00.000,on_default,1
25490,1,2024-02-23 09:00:00.000,2024-02-23 09:00:00.000,on_default,1
25491,1,2024-02-23 10:00:00.000,2024-02-23 10:00:00.000,on_default,1
25492,1,2024-02-23 11:00:00.000,2024-02-23 11:00:00.000,on_default,1
25493,1,2024-02-23 12:00:00.000,2024-02-23 12:00:00.000,on_default,1
25494,1,2024-02-23 13:00:00.000,2024-02-23 13:00:00.000,on_default,1
25495,1,2024-02-23 14:00:00.000,2024-02-23 14:00:00.000,on_default,1
25496,1,2024-02-23 15:00:00.000,2024-02-23 15:00:00.000,on_default,1
25497,1,2024-02-23 16:00:00.000,2024-02-23 16:00:00.000,on_default,1
25498,1,2024-02-23 17:00:00.000,2024-02-23 17:00:00.000,on_default,1
25499,1,2024-02-23 18:00:00.000,2024-02-23 18:00:00.000,on_default,1
25500,1,2024-02-23 19:00:00.000,2024-02-23 19:00:00.000,on_default,1
25501,1,2024-02-23 20:00:00.000,2024-02-23 20:00:00.000,on_default,1
25502,1,2024-02-23 21:00:00.000,2024-02-23 21:00:00.000,on_default,1
25503,1,2024-02-23 22:00:00.000,2024-02-23 22:00:00.000,on_default,1
25504,1,2024-02-23 23:00:00.000,2024-02-23 23:00:00.000,on_default,1
25505,1,2024-02-24 00:00:00.000,2024-02-24 00:00:00.000,on_default,1
25506,1,2024-02-24 01:00:00.000,2024-02-24 01:00:00.000,on_default,1
25507,1,2024-02-24 02:00:00.000,2024-02-24 02:00:00.000,on_default,1
25508,1,2024-02-24 16:00:00.000,2024-02-24 16:00:00.000,on_default,1
25509,1,2024-02-24 17:00:00.000,2024-02-24 17:00:00.000,on_default,1
25510,1,2024-02-24 18:00:00.000,2024-02-24 18:00:00.000,on_default,1
25511,1,2024-02-24 19:00:00.000,2024-02-24 19:00:00.000,on_default,1
25512,1,2024-02-24 20:00:00.000,2024-02-24 20:00:00.000,on_default,1
25513,1,2024-02-24 21:00:00.000,2024-02-24 21:00:00.000,on_default,1
25514,1,2024-02-24 22:00:00.000,2024-02-24 22:00:00.000,on_default,1
25515,1,2024-02-24 23:00:00.000,2024-02-24 23:00:00.000,on_default,1
25516,1,2024-02-24 03:00:00.000,2024-02-24 03:00:00.000,on_default,1
25517,1,2024-02-24 04:00:00.000,2024-02-24 04:00:00.000,on_default,1
25518,1,2024-02-24 05:00:00.000,2024-02-24 05:00:00.000,on_default,1
25519,1,2024-02-24 06:00:00.000,2024-02-24 06:00:00.000,on_default,1
25520,1,2024-02-24 07:00:00.000,2024-02-24 07:00:00.000,on_default,1
25521,1,2024-02-24 08:00:00.000,2024-02-24 08:00:00.000,on_default,1
25522,1,2024-02-24 09:00:00.000,2024-02-24 09:00:00.000,on_default,1
25523,1,2024-02-24 10:00:00.000,2024-02-24 10:00:00.000,on_default,1
25524,1,2024-02-24 11:00:00.000,2024-02-24 11:00:00.000,on_default,1
25525,1,2024-02-24 12:00:00.000,2024-02-24 12:00:00.000,on_default,1
25526,1,2024-02-24 13:00:00.000,2024-02-24 13:00:00.000,on_default,1
25527,1,2024-02-24 14:00:00.000,2024-02-24 14:00:00.000,on_default,1
25528,1,2024-02-24 15:00:00.000,2024-02-24 15:00:00.000,on_default,1
25529,1,2024-02-25 00:00:00.000,2024-02-25 00:00:00.000,on_default,1
25530,1,2024-02-25 01:00:00.000,2024-02-25 01:00:00.000,on_default,1
25531,1,2024-02-25 02:00:00.000,2024-02-25 02:00:00.000,on_default,1
25532,1,2024-02-25 03:00:00.000,2024-02-25 03:00:00.000,on_default,1
25533,1,2024-02-25 04:00:00.000,2024-02-25 04:00:00.000,on_default,1
25534,1,2024-02-25 05:00:00.000,2024-02-25 05:00:00.000,on_default,1
25535,1,2024-02-25 06:00:00.000,2024-02-25 06:00:00.000,on_default,1
25536,1,2024-02-25 07:00:00.000,2024-02-25 07:00:00.000,on_default,1
25537,1,2024-02-25 08:00:00.000,2024-02-25 08:00:00.000,on_default,1
25538,1,2024-02-25 09:00:00.000,2024-02-25 09:00:00.000,on_default,1
25539,1,2024-02-25 10:00:00.000,2024-02-25 10:00:00.000,on_default,1
25540,1,2024-02-25 11:00:00.000,2024-02-25 11:00:00.000,on_default,1
25541,1,2024-02-25 12:00:00.000,2024-02-25 12:00:00.000,on_default,1
25542,1,2024-02-25 13:00:00.000,2024-02-25 13:00:00.000,on_default,1
25543,1,2024-02-25 14:00:00.000,2024-02-25 14:00:00.000,on_default,1
25544,1,2024-02-25 15:00:00.000,2024-02-25 15:00:00.000,on_default,1
25545,1,2024-02-25 16:00:00.000,2024-02-25 16:00:00.000,on_default,1
25546,1,2024-02-25 17:00:00.000,2024-02-25 17:00:00.000,on_default,1
25547,1,2024-02-25 18:00:00.000,2024-02-25 18:00:00.000,on_default,1
25548,1,2024-02-25 19:00:00.000,2024-02-25 19:00:00.000,on_default,1
25549,1,2024-02-25 20:00:00.000,2024-02-25 20:00:00.000,on_default,1
25550,1,2024-02-25 21:00:00.000,2024-02-25 21:00:00.000,on_default,1
25551,1,2024-02-25 22:00:00.000,2024-02-25 22:00:00.000,on_default,1
25552,1,2024-02-25 23:00:00.000,2024-02-25 23:00:00.000,on_default,1
25553,1,2024-02-26 00:00:00.000,2024-02-26 00:00:00.000,off_opt_nf,1
25554,1,2024-02-26 01:00:00.000,2024-02-26 01:00:00.000,off_opt_nf,1
25555,1,2024-02-26 02:00:00.000,2024-02-26 02:00:00.000,off_opt_nf,1
25556,1,2024-02-26 03:00:00.000,2024-02-26 03:00:00.000,off_opt_nf,1
25557,1,2024-02-26 04:00:00.000,2024-02-26 04:00:00.000,off_opt_nf,1
25558,1,2024-02-26 05:00:00.000,2024-02-26 05:00:00.000,off_opt_nf,1
25559,1,2024-02-26 06:00:00.000,2024-02-26 06:00:00.000,off_opt_nf,1
25560,1,2024-02-26 07:00:00.000,2024-02-26 07:00:00.000,off_opt_nf,1
25561,1,2024-02-26 08:00:00.000,2024-02-26 08:00:00.000,off_opt_nf,1
25562,1,2024-02-26 09:00:00.000,2024-02-26 09:00:00.000,off_opt_nf,1
25563,1,2024-02-26 10:00:00.000,2024-02-26 10:00:00.000,off_opt_nf,1
25564,1,2024-02-26 11:00:00.000,2024-02-26 11:00:00.000,off_opt_nf,1
25565,1,2024-02-26 12:00:00.000,2024-02-26 12:00:00.000,on_default,1
25566,1,2024-02-26 17:00:00.000,2024-02-26 17:00:00.000,off_opt_nf,1
25567,1,2024-02-26 18:00:00.000,2024-02-26 18:00:00.000,off_opt_nf,1
25568,1,2024-02-26 19:00:00.000,2024-02-26 19:00:00.000,off_opt_nf,1
25569,1,2024-02-26 20:00:00.000,2024-02-26 20:00:00.000,off_opt_nf,1
25570,1,2024-02-26 21:00:00.000,2024-02-26 21:00:00.000,off_opt_nf,1
25571,1,2024-02-26 22:00:00.000,2024-02-26 22:00:00.000,off_opt_nf,1
25572,1,2024-02-26 23:00:00.000,2024-02-26 23:00:00.000,off_opt_nf,1
25573,1,2024-02-26 13:00:00.000,2024-02-26 13:00:00.000,off_opt_nf,1
25574,1,2024-02-26 14:00:00.000,2024-02-26 14:00:00.000,off_opt_nf,1
25575,1,2024-02-26 15:00:00.000,2024-02-26 15:00:00.000,on_default,1
25576,1,2024-02-26 16:00:00.000,2024-02-26 16:00:00.000,off_opt_nf,1
25577,1,2024-02-27 00:00:00.000,2024-02-27 00:00:00.000,off_opt_nf,1
25578,1,2024-02-27 01:00:00.000,2024-02-27 01:00:00.000,off_opt_nf,1
25579,1,2024-02-27 02:00:00.000,2024-02-27 02:00:00.000,off_opt_nf,1
25580,1,2024-02-27 03:00:00.000,2024-02-27 03:00:00.000,off_opt_nf,1
25581,1,2024-02-27 04:00:00.000,2024-02-27 04:00:00.000,off_opt_nf,1
25582,1,2024-02-27 05:00:00.000,2024-02-27 05:00:00.000,off_opt_nf,1
25583,1,2024-02-27 06:00:00.000,2024-02-27 06:00:00.000,on_default,1
25584,1,2024-02-27 07:00:00.000,2024-02-27 07:00:00.000,off_opt_nf,1
25585,1,2024-02-27 08:00:00.000,2024-02-27 08:00:00.000,on_default,1
25586,1,2024-02-27 09:00:00.000,2024-02-27 09:00:00.000,off_opt_nf,1
25587,1,2024-02-27 10:00:00.000,2024-02-27 10:00:00.000,on_default,1
25588,1,2024-02-27 11:00:00.000,2024-02-27 11:00:00.000,off_opt_nf,1
25589,1,2024-02-27 17:00:00.000,2024-02-27 17:00:00.000,off_opt_nf,1
25590,1,2024-02-27 18:00:00.000,2024-02-27 18:00:00.000,off_opt_nf,1
25591,1,2024-02-27 19:00:00.000,2024-02-27 19:00:00.000,on_default,1
25592,1,2024-02-27 20:00:00.000,2024-02-27 20:00:00.000,on_default,1
25593,1,2024-02-27 21:00:00.000,2024-02-27 21:00:00.000,on_default,1
25594,1,2024-02-27 22:00:00.000,2024-02-27 22:00:00.000,on_default,1
25595,1,2024-02-27 23:00:00.000,2024-02-27 23:00:00.000,on_default,1
25596,1,2024-02-27 12:00:00.000,2024-02-27 12:00:00.000,off_opt_nf,1
25597,1,2024-02-27 13:00:00.000,2024-02-27 13:00:00.000,off_opt_nf,1
25598,1,2024-02-27 14:00:00.000,2024-02-27 14:00:00.000,off_opt_nf,1
25599,1,2024-02-27 15:00:00.000,2024-02-27 15:00:00.000,off_opt_nf,1
25600,1,2024-02-27 16:00:00.000,2024-02-27 16:00:00.000,off_opt_nf,1
25601,1,2024-02-28 00:00:00.000,2024-02-28 00:00:00.000,on_default,1
25602,1,2024-02-28 01:00:00.000,2024-02-28 01:00:00.000,on_default,1
25603,1,2024-02-28 02:00:00.000,2024-02-28 02:00:00.000,on_default,1
25604,1,2024-02-28 03:00:00.000,2024-02-28 03:00:00.000,on_default,1
25605,1,2024-02-28 04:00:00.000,2024-02-28 04:00:00.000,on_default,1
25606,1,2024-02-28 05:00:00.000,2024-02-28 05:00:00.000,on_default,1
25607,1,2024-02-28 06:00:00.000,2024-02-28 06:00:00.000,on_default,1
25608,1,2024-02-28 07:00:00.000,2024-02-28 07:00:00.000,on_default,1
25609,1,2024-02-28 08:00:00.000,2024-02-28 08:00:00.000,on_default,1
25610,1,2024-02-28 09:00:00.000,2024-02-28 09:00:00.000,on_default,1
25611,1,2024-02-28 10:00:00.000,2024-02-28 10:00:00.000,on_default,1
25612,1,2024-02-28 11:00:00.000,2024-02-28 11:00:00.000,on_default,1
25613,1,2024-02-28 12:00:00.000,2024-02-28 12:00:00.000,on_default,1
25614,1,2024-02-28 13:00:00.000,2024-02-28 13:00:00.000,on_default,1
25615,1,2024-02-28 14:00:00.000,2024-02-28 14:00:00.000,on_default,1
25616,1,2024-02-28 15:00:00.000,2024-02-28 15:00:00.000,on_default,1
25617,1,2024-02-28 16:00:00.000,2024-02-28 16:00:00.000,on_default,1
25618,1,2024-02-28 17:00:00.000,2024-02-28 17:00:00.000,on_default,1
25619,1,2024-02-28 18:00:00.000,2024-02-28 18:00:00.000,on_default,1
25620,1,2024-02-28 19:00:00.000,2024-02-28 19:00:00.000,on_default,1
25621,1,2024-02-28 20:00:00.000,2024-02-28 20:00:00.000,on_default,1
25622,1,2024-02-28 21:00:00.000,2024-02-28 21:00:00.000,on_default,1
25623,1,2024-02-28 22:00:00.000,2024-02-28 22:00:00.000,on_default,1
25624,1,2024-02-28 23:00:00.000,2024-02-28 23:00:00.000,on_default,1
25625,1,2024-02-29 00:00:00.000,2024-02-29 00:00:00.000,on_default,1
25626,1,2024-02-29 01:00:00.000,2024-02-29 01:00:00.000,on_default,1
25627,1,2024-02-29 02:00:00.000,2024-02-29 02:00:00.000,on_default,1
25628,1,2024-02-29 03:00:00.000,2024-02-29 03:00:00.000,on_default,1
25629,1,2024-02-29 04:00:00.000,2024-02-29 04:00:00.000,on_default,1
25630,1,2024-02-29 05:00:00.000,2024-02-29 05:00:00.000,on_default,1
25631,1,2024-02-29 06:00:00.000,2024-02-29 06:00:00.000,on_default,1
25632,1,2024-02-29 07:00:00.000,2024-02-29 07:00:00.000,on_default,1
25633,1,2024-02-29 08:00:00.000,2024-02-29 08:00:00.000,on_default,1
25634,1,2024-02-29 09:00:00.000,2024-02-29 09:00:00.000,on_default,1
25635,1,2024-02-29 10:00:00.000,2024-02-29 10:00:00.000,on_default,1
25636,1,2024-02-29 11:00:00.000,2024-02-29 11:00:00.000,on_default,1
25637,1,2024-02-29 12:00:00.000,2024-02-29 12:00:00.000,on_default,1
25638,1,2024-02-29 13:00:00.000,2024-02-29 13:00:00.000,on_default,1
25639,1,2024-02-29 14:00:00.000,2024-02-29 14:00:00.000,on_default,1
25640,1,2024-02-29 15:00:00.000,2024-02-29 15:00:00.000,on_default,1
25641,1,2024-02-29 16:00:00.000,2024-02-29 16:00:00.000,on_default,1
25642,1,2024-02-29 17:00:00.000,2024-02-29 17:00:00.000,on_default,1
25643,1,2024-02-29 18:00:00.000,2024-02-29 18:00:00.000,on_default,1
25644,1,2024-02-29 19:00:00.000,2024-02-29 19:00:00.000,on_default,1
25645,1,2024-02-29 20:00:00.000,2024-02-29 20:00:00.000,on_default,1
25646,1,2024-02-29 21:00:00.000,2024-02-29 21:00:00.000,on_default,1
25647,1,2024-02-29 22:00:00.000,2024-02-29 22:00:00.000,on_default,1
25648,1,2024-02-29 23:00:00.000,2024-02-29 23:00:00.000,on_default,1
25649,1,2025-07-29 12:00:00.000,2025-07-29 12:00:00.000,on_default,1
25650,1,2025-07-29 13:00:00.000,2025-07-29 13:00:00.000,on_default,1
25651,1,2025-07-29 14:00:00.000,2025-07-29 14:00:00.000,on_default,1
25652,1,2025-07-29 15:00:00.000,2025-07-29 15:00:00.000,on_default,1
25653,1,2025-07-29 16:00:00.000,2025-07-29 16:00:00.000,on_default,1
25654,1,2024-01-01 00:00:00.000,2024-01-01 00:00:00.000,on_default,1
25655,1,2024-01-01 01:00:00.000,2024-01-01 01:00:00.000,on_default,1
25656,1,2024-01-01 02:00:00.000,2024-01-01 02:00:00.000,on_default,1
25657,1,2024-01-01 03:00:00.000,2024-01-01 03:00:00.000,on_default,1
25658,1,2024-01-01 04:00:00.000,2024-01-01 04:00:00.000,on_default,1
25659,1,2024-01-01 05:00:00.000,2024-01-01 05:00:00.000,on_default,1
25660,1,2024-01-01 06:00:00.000,2024-01-01 06:00:00.000,on_default,1
25661,1,2024-01-01 07:00:00.000,2024-01-01 07:00:00.000,off_opt_nf,1
25662,1,2024-01-01 08:00:00.000,2024-01-01 08:00:00.000,off_opt_nf,1
25663,1,2024-01-01 09:00:00.000,2024-01-01 09:00:00.000,off_opt_nf,1
25664,1,2024-01-01 10:00:00.000,2024-01-01 10:00:00.000,off_opt_nf,1
25665,1,2024-01-01 11:00:00.000,2024-01-01 11:00:00.000,off_opt_nf,1
25666,1,2024-01-01 12:00:00.000,2024-01-01 12:00:00.000,off_opt_nf,1
25667,1,2024-01-01 13:00:00.000,2024-01-01 13:00:00.000,off_opt_nf,1
25668,1,2024-01-01 14:00:00.000,2024-01-01 14:00:00.000,off_opt_nf,1
25669,1,2024-01-01 15:00:00.000,2024-01-01 15:00:00.000,off_opt_nf,1
25670,1,2024-01-01 16:00:00.000,2024-01-01 16:00:00.000,on_default,1
25671,1,2024-01-01 17:00:00.000,2024-01-01 17:00:00.000,on_default,1
25672,1,2024-01-01 18:00:00.000,2024-01-01 18:00:00.000,on_default,1
25673,1,2024-01-01 19:00:00.000,2024-01-01 19:00:00.000,on_default,1
25674,1,2024-01-01 20:00:00.000,2024-01-01 20:00:00.000,off_opt_nf,1
25675,1,2024-01-01 21:00:00.000,2024-01-01 21:00:00.000,off_opt_nf,1
25676,1,2024-01-01 22:00:00.000,2024-01-01 22:00:00.000,off_opt_nf,1
25677,1,2024-01-01 23:00:00.000,2024-01-01 23:00:00.000,off_opt_nf,1
25678,1,2024-01-02 00:00:00.000,2024-01-02 00:00:00.000,on_default,1
25679,1,2024-01-02 01:00:00.000,2024-01-02 01:00:00.000,on_default,1
25680,1,2024-01-02 02:00:00.000,2024-01-02 02:00:00.000,on_default,1
25681,1,2024-01-02 03:00:00.000,2024-01-02 03:00:00.000,on_default,1
25682,1,2024-01-02 04:00:00.000,2024-01-02 04:00:00.000,on_default,1
25683,1,2024-01-02 05:00:00.000,2024-01-02 05:00:00.000,on_default,1
25684,1,2024-01-02 06:00:00.000,2024-01-02 06:00:00.000,on_default,1
25685,1,2024-01-02 07:00:00.000,2024-01-02 07:00:00.000,on_default,1
25686,1,2024-01-02 08:00:00.000,2024-01-02 08:00:00.000,on_default,1
25687,1,2024-01-02 09:00:00.000,2024-01-02 09:00:00.000,on_default,1
25688,1,2024-01-02 10:00:00.000,2024-01-02 10:00:00.000,on_default,1
25689,1,2024-01-02 11:00:00.000,2024-01-02 11:00:00.000,on_default,1
25690,1,2024-01-02 12:00:00.000,2024-01-02 12:00:00.000,on_default,1
25691,1,2024-01-02 13:00:00.000,2024-01-02 13:00:00.000,on_default,1
25692,1,2024-01-02 14:00:00.000,2024-01-02 14:00:00.000,on_default,1
25693,1,2024-01-02 15:00:00.000,2024-01-02 15:00:00.000,on_default,1
25694,1,2024-01-02 16:00:00.000,2024-01-02 16:00:00.000,on_default,1
25695,1,2024-01-02 17:00:00.000,2024-01-02 17:00:00.000,on_default,1
25696,1,2024-01-02 18:00:00.000,2024-01-02 18:00:00.000,on_default,1
25697,1,2024-01-02 19:00:00.000,2024-01-02 19:00:00.000,on_default,1
25698,1,2024-01-02 20:00:00.000,2024-01-02 20:00:00.000,on_default,1
25699,1,2024-01-02 21:00:00.000,2024-01-02 21:00:00.000,on_default,1
25700,1,2024-01-02 22:00:00.000,2024-01-02 22:00:00.000,on_default,1
25701,1,2024-01-02 23:00:00.000,2024-01-02 23:00:00.000,on_default,1
25702,1,2024-01-03 00:00:00.000,2024-01-03 00:00:00.000,on_default,1
25703,1,2024-01-03 01:00:00.000,2024-01-03 01:00:00.000,on_default,1
25704,1,2024-01-03 02:00:00.000,2024-01-03 02:00:00.000,on_default,1
25705,1,2024-01-03 03:00:00.000,2024-01-03 03:00:00.000,on_default,1
25706,1,2024-01-03 04:00:00.000,2024-01-03 04:00:00.000,on_default,1
25707,1,2024-01-03 05:00:00.000,2024-01-03 05:00:00.000,off_opt_nf,1
25708,1,2024-01-03 06:00:00.000,2024-01-03 06:00:00.000,off_opt_nf,1
25709,1,2024-01-03 07:00:00.000,2024-01-03 07:00:00.000,on_default,1
25710,1,2024-01-03 08:00:00.000,2024-01-03 08:00:00.000,off_opt_nf,1
25711,1,2024-01-03 09:00:00.000,2024-01-03 09:00:00.000,off_opt_nf,1
25712,1,2024-01-03 10:00:00.000,2024-01-03 10:00:00.000,off_opt_nf,1
25713,1,2024-01-03 11:00:00.000,2024-01-03 11:00:00.000,on_default,1
25714,1,2024-01-03 12:00:00.000,2024-01-03 12:00:00.000,off_opt_nf,1
25715,1,2024-01-03 13:00:00.000,2024-01-03 13:00:00.000,off_opt_nf,1
25716,1,2024-01-03 14:00:00.000,2024-01-03 14:00:00.000,off_opt_nf,1
25717,1,2024-01-03 15:00:00.000,2024-01-03 15:00:00.000,on_default,1
25718,1,2024-01-03 16:00:00.000,2024-01-03 16:00:00.000,off_opt_nf,1
25719,1,2024-01-03 17:00:00.000,2024-01-03 17:00:00.000,on_default,1
25720,1,2024-01-03 18:00:00.000,2024-01-03 18:00:00.000,off_opt_nf,1
25721,1,2024-01-03 19:00:00.000,2024-01-03 19:00:00.000,off_opt_nf,1
25722,1,2024-01-03 20:00:00.000,2024-01-03 20:00:00.000,off_opt_nf,1
25723,1,2024-01-03 21:00:00.000,2024-01-03 21:00:00.000,off_opt_nf,1
25724,1,2024-01-03 22:00:00.000,2024-01-03 22:00:00.000,off_opt_nf,1
25725,1,2024-01-03 23:00:00.000,2024-01-03 23:00:00.000,off_opt_nf,1
25726,1,2024-01-04 00:00:00.000,2024-01-04 00:00:00.000,off_opt_nf,1
25727,1,2024-01-04 01:00:00.000,2024-01-04 01:00:00.000,off_opt_nf,1
25728,1,2024-01-04 02:00:00.000,2024-01-04 02:00:00.000,on_default,1
25729,1,2024-01-04 03:00:00.000,2024-01-04 03:00:00.000,off_opt_nf,1
25730,1,2024-01-04 04:00:00.000,2024-01-04 04:00:00.000,off_opt_nf,1
