=== SHEET: derived_equations ===
Shape: 117 rows x 4 columns

COLUMN HEADERS:
  [0] 'tag_name'
  [1] 'formula_expression'
  [2] 'active'
  [3] 'source_flag'

ALL ROWS:
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[82] tag_name: Air_Compressor_Motor_C_Power_Imbalance | formula_expression: [Air_Compressor_Motor_C_Status]*([Air_Compressor_Motor_C_Power_Regression]-((0.0896*([Air_compressor_C_Discharge_flow]))/0.9))/((0.0896*([Air_compressor_C_Discharge_flow]+(1-[Air_Compressor_Motor_C_Status])))/0.9) | active: 1 | source_flag: DB_ACTIVE
[83] tag_name: Air_Compressor_Motor_B_Power_Imbalance | formula_expression: [Air_Compressor_Motor_B_Status]*([Air_Compressor_Motor_B_Power_Regression]-((0.0930*([Air_compressor_B_Discharge_flow]))/0.9))/((0.0930*([Air_compressor_B_Discharge_flow]+(1-[Air_Compressor_Motor_B_Status])))/0.9) | active: 1 | source_flag: DB_ACTIVE
[84] tag_name: BFW_Turbines_Running | formula_expression: [BFW_B_Turb_Status]+[BFW_C_Turb_Status]+[BFW_E_Turb_Status] | active: 1 | source_flag: DB_ACTIVE
[85] tag_name: FDF_A_Motor_Power | formula_expression: [FDF_A_Motor_Status]*[BLR_1_Status]*(0.0067*[BLR_1_HPS_Gen]**2 + 0.225*[BLR_1_HPS_Gen] + 217.82)/1000 | active: 1 | source_flag: DB_ACTIVE
[86] tag_name: FDF_B_Motor_Power | formula_expression: [FDF_B_Motor_Status]*[BLR_2_Status]*(0.0067*[BLR_2_HPS_Gen]**2 + 0.225*[BLR_2_HPS_Gen] + 217.82)/1000 | active: 1 | source_flag: DB_ACTIVE
[87] tag_name: MP_Steam_Imbalance | formula_expression: (1-[Whatif_running])*[MP_Steam_Imbalance]+[Whatif_running]*([act_MP_Steam_Imbalance]*[MP_Steam_Consumption]/[act_MP_Steam_Consumption]) | active: 1 | source_flag: DB_ACTIVE
[88] tag_name: LP_Steam_Imbalance | formula_expression: (1-[Whatif_running])*[LP_Steam_Imbalance] + [Whatif_running]*([act_LP_Steam_Imbalance]*[LP_Steam_Consumption]/[act_LP_Steam_Consumption]) | active: 1 | source_flag: DB_ACTIVE
[89] tag_name: DMW_Imbalance | formula_expression: (1-[Whatif_running])*[DMW_Imbalance] + [Whatif_running]*([act_DMW_Imbalance]*[DMW_Makeup]/[act_DMW_Makeup]) | active: 1 | source_flag: DB_ACTIVE
[90] tag_name: HP_Steam_Imbalance | formula_expression: (1-[Whatif_running])*[HP_Steam_Imbalance] + [Whatif_running]*([act_HP_Steam_Imbalance]*[HP_Steam_Consumption]/[act_HP_Steam_Consumption]) | active: 1 | source_flag: DB_ACTIVE
[91] tag_name: Deaerator_LPS | formula_expression: [Whatif_running]*0.055*[Total_BFW_Consumption] + (1-[Whatif_running])*[Deaerator_LPS] | active: 1 | source_flag: DB_ACTIVE
[92] tag_name: VHP_BFW_Turbines_Running | formula_expression: [VHP_BFW_B_Turb_Status]+[VHP_BFW_C_Turb_Status] | active: 1 | source_flag: DB_ACTIVE
[93] tag_name: CW_Motors_Running | formula_expression: [CW_Motor_C_Status]+[CW_Motor_D_Status]+[CW_Motor_E_Status]+[CW_Motor_F_Status] | active: 1 | source_flag: DB_ACTIVE
[94] tag_name: CW_Turbines_Running | formula_expression: [CW_Turbine_A_Status]+[CW_Turbine_B_Status]+[CW_Turbine_G_Status] | active: 1 | source_flag: DB_ACTIVE
[95] tag_name: Air_Compressor_Motors_Running | formula_expression: [Air_Compressor_Motor_B_Status]+[Air_Compressor_Motor_C_Status] | active: 1 | source_flag: DB_ACTIVE
[96] tag_name: Air_Compressor_Turbines_Running | formula_expression: [Air_Compressor_Turbine_A_Status]+[Air_Compressor_Turbine_D_Status] | active: 1 | source_flag: DB_ACTIVE
[97] tag_name: DMW_Turbines_Running | formula_expression: [DMW_Turbine_A_Status]+[DMW_Turbine_C_Status] | active: 1 | source_flag: DB_ACTIVE
[98] tag_name: Deaerator_A_LPS_Vent | formula_expression: ([Deaerator_A_LPS]*0.02) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[99] tag_name: Deaerator_B_LPS_Vent | formula_expression: ([Deaerator_B_LPS]*0.02) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[100] tag_name: HP_Steam_Enthalpy | formula_expression: ((2175.54628147543-1.32764297764643*(45.5)+2.71544961166282*(402))*0.239)+764*0 | active: 1 | source_flag: RE_ENABLED_FROM_V6
[101] tag_name: HP_Steam_Vent_valve_PV0012_Steam_flow_out_UO | formula_expression: 2.059*([HP_Steam_Vent_valve_PV0012_Opening_UO]) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[102] tag_name: HP_to_MP_Letdown_HPS_Flow_In_PV0007A_UO | formula_expression: ((-0.0078*([HP_to_MP_Letdown_Valve_Opening_PV0007A_UO])**2+2.86*([HP_to_MP_Letdown_Valve_Opening_PV0007A_UO]))) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[103] tag_name: HP_to_MP_Letdown_HPS_Flow_In_PV0007B_UO | formula_expression: ((-0.0078*([HP_to_MP_Letdown_Valve_Opening_PV0007B_UO])**2+2.86*([HP_to_MP_Letdown_Valve_Opening_PV0007B_UO]))) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[104] tag_name: LP_Steam_Dumping_Valve_PC0024A_Steam_flow_out_UO | formula_expression: 0.724*[LP_Steam_Dumping_Valve_PC0024A_Opening_UO] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[105] tag_name: LP_Steam_Vent_valve_PV0024B_Steam_flow_out_UO | formula_expression: 1.208*[LP_Steam_Vent_valve_PV0024B_Opening_UO] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[106] tag_name: MP_to_LP_Letdown_MPS_Flow_In_PV013A_UO | formula_expression: (0.0039*([MP_to_LP_Letdown_Valve_Opening_PV013A_UO])**2+0.047*([MP_to_LP_Letdown_Valve_Opening_PV013A_UO])) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[107] tag_name: MP_to_LP_Letdown_MPS_Flow_In_PV013B_UO | formula_expression: (0.0039*([MP_to_LP_Letdown_Valve_Opening_PV013B_UO])**2+0.047*([MP_to_LP_Letdown_Valve_Opening_PV013B_UO])) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[108] tag_name: MP_to_LP_Letdown_MPS_Flow_In_PV31_UO | formula_expression: 0.677*([MP_to_LP_Letdown_Valve_Opening_PV31_UO]) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[109] tag_name: MP_to_LP_Letdown_MPS_Flow_In_PV32_UO | formula_expression: 0.677*([MP_to_LP_Letdown_Valve_Opening_PV32_UO]) | active: 1 | source_flag: RE_ENABLED_FROM_V6
[110] tag_name: Total_Drives_Running | formula_expression: [BFW_Drives_Running]+[VHP_BFW_Drives_Running]+[CW_Drives_Running]+[Air_Compressor_Drives_Running]+[DMW_Drives_Running]+[BLR_1_Status]+[BLR_2_Status]+[BLR_3_Status]+[BLR_4_Status]+[BLR_5_Status] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[111] tag_name: Total_Fuel_Consumption | formula_expression: [Total_Fuel_Consumption_without_Boilers] + [Total_Fuel_for_Boilers] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[112] tag_name: Total_Fuel_Imbalance | formula_expression: [Total_Fuel_Supply]  - [Total_Fuel_Consumption_without_Boilers] - [Total_Fuel_for_Boilers] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[113] tag_name: Total_Fuel_Supply | formula_expression: [NATURAL_GAS_Import_CTM] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[114] tag_name: Total_Motors_Running | formula_expression: [Total_Drives_Running] -[Total_Steam_Turbines_Running] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[115] tag_name: Total_Power_Consumption | formula_expression: [Total_Power_Consumption_without_Drives] + [Total_Power_for_Drives] | active: 1 | source_flag: RE_ENABLED_FROM_V6
[116] tag_name: Total_Steam_Turbines_Running | formula_expression: [BLR_1_Status]+[BLR_2_Status] +[BLR_3_Status] +[BLR_4_Status] +[BLR_5_Status] +[BFW_E_Turb_Status] +[BFW_B_Turb_Status] +[BFW_C_Turb_Status] +[VHP_BFW_B_Turb_Status] +[VHP_BFW_C_Turb_Status] +[CW_Turbine_A_Status] +[CW_Turbine_B_Status] +[CW_Turbine_G_Status] +[Air_Compressor_Turbine_A_Status] +[Air_Compressor_Turbine_D_Status] +[DMW_Turbine_A_Status] +[DMW_Turbine_C_Status] | active: 1 | source_flag: RE_ENABLED_FROM_V6
