element_id,attribute_id,element_path,element_type,attribute_name,uom,pi_sensors,flag_sip,sip_min_pct,sip_max_pct,formula,default_value,level_depth,parent_path,leaf_element,equipment_category,has_pi_sensor,has_formula,has_default
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,ced34ca2-9fd2-54fe-05af-30bc5101185c,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Fuel Gas nC5,mol%,AR.AR5.DCS.Process.AI512110.PV,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,True,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,e1f3aab3-9cb6-eb1f-7975-fcad7d4541ac,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Fuel oil Flow,metric_ton/h,,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,False,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,cdbb9d66-f523-6cd6-442e-9b443898f1b0,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Furnace Draft,mmHg,,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,False,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,83844a8d-4308-5f73-677f-d057c08c15fe,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Liquid Fuel Component1,mol%,,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,False,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,83844a8e-4308-5f7a-4326-39acc08c15f4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Liquid Fuel Component2,mol%,,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,False,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,83844a8f-4308-5f81-1ecc-a30fc08c150e,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Liquid Fuel Component3,,,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,False,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,c5e405e9-c33c-c76f-ec12-af0706d8c286,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Stack Temperature,degC,UN.UO.71TI1107.PV,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,True,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,79032813-35ed-b365-fbdb-187f4cee9b76,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Steam Generation Flow,metric_ton/h,UN.UO.71FI1101.PV,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,True,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,8d0a8dd5-801f-1f13-6bc0-51cf0d1592c6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Steam Outlet Pressure,bar,UN.UO.71PC1113.PV,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,True,False,False
fc0467cc-8ecf-892e-ba4a-d2a872cbeee2,8aea63e4-5985-378a-6743-d4e8d36f546e,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Fuel Fired Boiler,Steam Outlet Temperature,degC,UN.UO.71TC1111.PV,,,,,,4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA,HP-2 Fuel Fired BoilerA,boiler_fired,True,False,False
dd5bcaf8-f8f8-55ee-25fb-0a9025a39f16,54611f6d-ed15-eaa9-f7c8-60f5b974f5c4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Air PreheaterA,HP Boiler Air Preheater,Air Inlet Temperature,degC,UN.UO.71TI1114B.PV,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Air PreheaterA,boiler_fired,True,False,False
dd5bcaf8-f8f8-55ee-25fb-0a9025a39f16,a0f531be-188c-8e18-1c7c-0dd0b879bfa6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Air PreheaterA,HP Boiler Air Preheater,Air Outlet Temperature,degC,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Air PreheaterA,boiler_fired,False,False,False
dd5bcaf8-f8f8-55ee-25fb-0a9025a39f16,31daaa3e-aed3-52f0-3ca1-76209f09f8ce,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Air PreheaterA,HP Boiler Air Preheater,Air Side Differential Pressure,,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Air PreheaterA,boiler_fired,False,False,False
dd5bcaf8-f8f8-55ee-25fb-0a9025a39f16,4fc8b467-ab99-caa5-6944-8c63e4517ec2,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Air PreheaterA,HP Boiler Air Preheater,Flue Inlet Temperature,degC,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Air PreheaterA,boiler_fired,False,False,False
dd5bcaf8-f8f8-55ee-25fb-0a9025a39f16,12803c04-a19b-ed84-1c1a-a610b31bd180,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Air PreheaterA,HP Boiler Air Preheater,Flue Outlet Temperature,degC,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Air PreheaterA,boiler_fired,False,False,False
dd5bcaf8-f8f8-55ee-25fb-0a9025a39f16,e7090c55-6ea0-7dbd-37d3-9bc189a971e8,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Air PreheaterA,HP Boiler Air Preheater,Leakage,,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Air PreheaterA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,1d291726-854b-91ec-ae1f-dd08986286ca,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Bearing Temperature,,UN.UO.71TI1016A.PV,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,True,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,373bf428-2518-49e4-f5c4-dba01223bdcc,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Discharge Flow,metric_ton/h,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,cd73fc3f-9867-b357-d123-c66955144f68,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Discharge Pressure,bar,UN.UO.71PI1021A.PV,UN.UO.71PI1021A.PV,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,True,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,0a6df57a-fca9-ce5c-6096-63d8f6c43b26,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Driver Steam Flow,metric_ton/h,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,3331ffd7-53e6-7faf-5d43-8cf960d78078,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Exhaust Pressure,bar,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,13369aa2-99fb-aa36-bf0a-322c8acd3094,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Exhaust Temperature,degC,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,bb3f571b-65e1-a64b-23c5-06e9dedef150,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Inlet Steam Pressure,bar,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,9bb4ccde-6482-0ae2-4659-87fcff36c63c,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Inlet Steam Temperature,degC,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,80a542f2-4c3c-583a-7d2c-5ad4cc991ac8,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Motor Current,A,UN.UO.71II1001.PV,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,True,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,ce496dd8-6d3d-c750-afcd-3b80a374aa88,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Power Output,kW,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,b6b5e28b-cad1-be7d-d66d-c7df7c645cf6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Speed,rpm,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,5c5f3c8c-b4ba-fad0-7c39-e9c0e8e5c65c,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Suction Pressure,bar,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,29c912d6-403d-1cec-806a-c54869f40e3a,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Vibration,,UN.UO.71VI1002A.PV,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,True,False,False
116775a3-b61f-878d-45c1-bfc7a778f22e,91536361-403c-8ca7-f27a-e047d16fefc6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA > HP Boiler BFW PumpA,HP Boiler BFW Pump,Wetness Fraction,,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW PumpA,boiler_fired,False,False,False
c9209804-3845-84ae-5b9d-62b8f1651caa,dea3f030-7abb-0606-6288-c120a418f636,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW System,BFW Header Pressure,bar,UN.UO.71PI1021A.PV,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler BFW SystemA,boiler_fired,True,False,False
c9209804-3845-84ae-5b9d-62b8f1651caa,53671fa9-aad4-9651-4222-0a79f9b389f8,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW System,BFW Header Temperature,degC,UN.UO.71TI1079.PV,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler BFW SystemA,boiler_fired,True,False,False
c9209804-3845-84ae-5b9d-62b8f1651caa,d24b6bc0-746e-5e60-da58-e800a62535a0,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW System,BFW Inlet Flow,metric_ton/h,UN.UO.71FC1103.PV,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler BFW SystemA,boiler_fired,True,False,False
c9209804-3845-84ae-5b9d-62b8f1651caa,27a3278d-3b6f-f2e1-b6ec-0ced1cccd56c,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler BFW SystemA,HP Boiler BFW System,BFW Quality (Conductivity),,UN.UO.71AI1005B.PV,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler BFW SystemA,boiler_fired,True,False,False
f4a4efc7-496c-d425-d95b-73c3bdc83be2,af674471-7330-7041-4f59-d0b1dc573430,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Blowdown SystemA,HP Boiler Blowdown System,Blowdown Conductivity,,UN.UO.71AC1101.PV,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Blowdown SystemA,boiler_fired,True,False,False
f4a4efc7-496c-d425-d95b-73c3bdc83be2,a9ddd646-ab47-52ea-82d2-47fc029a84ac,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Blowdown SystemA,HP Boiler Blowdown System,Blowdown Flow Conroller Opening,percent,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Blowdown SystemA,boiler_fired,False,False,False
f4a4efc7-496c-d425-d95b-73c3bdc83be2,d4061aaf-cf99-953b-de87-01551b9f8f94,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Blowdown SystemA,HP Boiler Blowdown System,Blowdown TDS,,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Blowdown SystemA,boiler_fired,False,False,False
f4a4efc7-496c-d425-d95b-73c3bdc83be2,d6e3a4c1-65cc-9bcb-aa10-800bb32f3f0a,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Blowdown SystemA,HP Boiler Blowdown System,Continuous Blowdown Flow,metric_ton/h,UN.UO.71FC1100.PV,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Blowdown SystemA,boiler_fired,True,False,False
f4a4efc7-496c-d425-d95b-73c3bdc83be2,abb9b0b7-9496-ba63-aa6e-4cc53f2f0ad4,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Blowdown SystemA,HP Boiler Blowdown System,Flash Drum Pressure,bar,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Blowdown SystemA,boiler_fired,False,False,False
f4a4efc7-496c-d425-d95b-73c3bdc83be2,894b3206-f715-36ee-64f3-c5947e5e04e8,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Blowdown SystemA,HP Boiler Blowdown System,Flash Steam Flow,metric_ton/h,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Blowdown SystemA,boiler_fired,False,False,False
f4a4efc7-496c-d425-d95b-73c3bdc83be2,0c8796a5-ab10-416b-4b3b-dbf7a797d7ce,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Blowdown SystemA,HP Boiler Blowdown System,Intermittent Blowdown Flow,metric_ton/h,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Blowdown SystemA,boiler_fired,False,False,False
562d507e-15c6-8300-c7a4-7a0043ebd37e,aa6abd87-d9d7-3bf7-a20b-fa4173bd8670,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA > HP Boiler BurnerA,HP Boiler Burner,Burner Air Flow,,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler BurnerA,boiler_fired,False,False,False
562d507e-15c6-8300-c7a4-7a0043ebd37e,8bc18dcf-c8b1-f5ad-72a2-efe343707862,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA > HP Boiler BurnerA,HP Boiler Burner,Burner Backpressure,bar,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler BurnerA,boiler_fired,False,False,False
562d507e-15c6-8300-c7a4-7a0043ebd37e,36a7b6b5-b30c-2bbb-37ae-dd3785ab9d0e,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA > HP Boiler BurnerA,HP Boiler Burner,Burner Fuel Flow,m³/h,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler BurnerA,boiler_fired,False,False,False
562d507e-15c6-8300-c7a4-7a0043ebd37e,a093efe0-01b3-02f4-ce80-6180a120ed14,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA > HP Boiler BurnerA,HP Boiler Burner,Flame Status,,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler BurnerA,boiler_fired,False,False,False
562d507e-15c6-8300-c7a4-7a0043ebd37e,ecb8a8bb-13d3-4899-5cf2-6fc3ff6be022,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA > HP Boiler BurnerA,HP Boiler Burner,Pilot Status,,,,,,,,6,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler BurnerA,boiler_fired,False,False,False
02f11626-f0f3-b0e6-09e6-0624f202a6c0,f7b88897-1351-b71f-55c3-7b49e4e93f88,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler Combustion System,Atomizing Steam Flow,metric_ton/h,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Combustion SystemA,boiler_fired,False,False,False
02f11626-f0f3-b0e6-09e6-0624f202a6c0,7c77936d-c499-f42f-629c-f503b8ee6742,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler Combustion System,Burner Header Pressure,bar,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Combustion SystemA,boiler_fired,False,False,False
02f11626-f0f3-b0e6-09e6-0624f202a6c0,c059b4f9-6197-2a41-a656-cd39a1ce9eb8,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler Combustion System,Excess O2 Setpoint,vol%,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Combustion SystemA,boiler_fired,False,False,False
02f11626-f0f3-b0e6-09e6-0624f202a6c0,0be23616-bca2-b038-8096-f4d0b740862e,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler Combustion System,Pilot Gas Flow,metric_ton/h,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Combustion SystemA,boiler_fired,False,False,False
02f11626-f0f3-b0e6-09e6-0624f202a6c0,5bb3331c-54d5-d9ac-3905-12d00f66eab0,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Combustion SystemA,HP Boiler Combustion System,Total Combustion Air Flow,,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Combustion SystemA,boiler_fired,False,False,False
526557b5-5483-2b3d-ed80-4d2106e67c88,2e3ded9a-57c3-32b6-4abc-ff7c79fedf2c,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Convection SectionA,HP Boiler Convection Section,Draft at Arch,,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Convection SectionA,boiler_fired,False,False,False
526557b5-5483-2b3d-ed80-4d2106e67c88,27e8230a-b66a-6fe8-6fb5-171091824ce2,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Convection SectionA,HP Boiler Convection Section,Flue Inlet Temperature,degC,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Convection SectionA,boiler_fired,False,False,False
526557b5-5483-2b3d-ed80-4d2106e67c88,3e4ea1c1-31c3-d033-741a-09730f8d71f2,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA > HP Boiler Convection SectionA,HP Boiler Convection Section,Flue Outlet Temperature,degC,,,,,,,5,Steam Network 1 > HP-2 Steam HeaderA > HP-2 Steam GeneratorA > HP-2 Fuel Fired BoilerA,HP Boiler Convection SectionA,boiler_fired,False,False,False
